,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
1554,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.010204220190644264,0.010204164311289787,0.010204236023128033,0.010204168036580086,0.01020415872335434,0.010204160585999489,0.010204160585999489,0.01020420715212822,0.010204168036580086,0.010204164311289787,0.01020417083054781,0.01020415686070919,0.8673456907272339,0.010204178281128407
1555,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8968242406845093,0.007936644367873669,0.007936577312648296,0.007936581037938595,0.007936602458357811,0.007936605252325535,0.007936617359519005,0.00793659221380949,0.007936608977615833,0.007936571724712849,0.007936605252325535,0.007936582900583744,0.007936579175293446,0.0079365698620677
1556,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007142885588109493,0.007142906542867422,0.007142877206206322,0.00714288093149662,0.007142882794141769,0.007142884191125631,0.9071425199508667,0.007142879534512758,0.007142879068851471,0.007142881862819195,0.007142884191125631,0.007142881862819195,0.007142883259803057,0.00714287580922246
1557,"Hello, sir. Have you eaten yet?",0.014285787008702755,0.014285787008702755,0.014285787008702755,0.014285787008702755,0.014285787008702755,0.014285787008702755,0.014285789802670479,0.014285800978541374,0.014285787008702755,0.014285806566476822,0.014285787008702755,0.014285787008702755,0.014285787008702755,0.8142847418785095
1558,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.005952437408268452,0.005952424835413694,0.005952429957687855,0.0059524341486394405,0.005952436476945877,0.005952447187155485,0.005952429957687855,0.005952431820333004,0.005952432751655579,0.0059524341486394405,0.9226183295249939,0.005952439270913601,0.005952431820333004,0.005952439736574888
1559,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00595247745513916,0.005952446721494198,0.005952467676252127,0.005952486768364906,0.005952454637736082,0.005952474661171436,0.005952455103397369,0.005952495150268078,0.005952452775090933,0.0059524597600102425,0.9226179718971252,0.005952462088316679,0.005952456500381231,0.005952448584139347
1560,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.010204220190644264,0.010204164311289787,0.010204236954450607,0.010204168036580086,0.01020415872335434,0.010204160585999489,0.010204160585999489,0.01020420715212822,0.010204168036580086,0.010204164311289787,0.01020417083054781,0.01020415686070919,0.8673456907272339,0.010204178281128407
1561,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.005952437408268452,0.005952424835413694,0.005952429957687855,0.0059524341486394405,0.005952436476945877,0.00595244113355875,0.005952429957687855,0.005952431820333004,0.005952432751655579,0.0059524341486394405,0.9226183295249939,0.005952439270913601,0.005952431820333004,0.005952438339591026
1562,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928610943257809,0.008928624913096428,0.008928617462515831,0.008928605355322361,0.008928602561354637,0.00892860721796751,0.8839279413223267,0.008928610011935234,0.008928603492677212,0.008928650058805943,0.00892861932516098,0.008928620256483555,0.00892862118780613,0.008928617462515831
1563,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928610011935234,0.008928623981773853,0.008928616531193256,0.008928604423999786,0.008928601630032063,0.008928606286644936,0.8839280009269714,0.00892860908061266,0.008928602561354637,0.008928642608225346,0.008928618393838406,0.00892861932516098,0.008928620256483555,0.008928616531193256
1564,I’d rather not say.,0.023809630423784256,0.023809634149074554,0.023809658363461494,0.023809701204299927,0.023809680715203285,0.023809630423784256,0.023809650912880898,0.023809630423784256,0.6904743313789368,0.023809749633073807,0.023809630423784256,0.023809678852558136,0.023809712380170822,0.023809678852558136
1565,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.008928601630032063,0.00892860721796751,0.008928603492677212,0.008928601630032063,0.008928598836064339,0.008928599767386913,0.00892859697341919,0.008928603492677212,0.8839281797409058,0.008928597904741764,0.008928610943257809,0.008928598836064339,0.008928596042096615,0.008928596042096615
1566,"I'd really prefer just to wait until the brief, if that is ok.",0.011904905550181866,0.011904817074537277,0.011904810555279255,0.011904810555279255,0.011904846876859665,0.011904842220246792,0.011904846876859665,0.011904810555279255,0.011904810555279255,0.011904866434633732,0.01190480962395668,0.8452371954917908,0.011904816143214703,0.011904812417924404
1567,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005102089140564203,0.005102082155644894,0.005102090071886778,0.005102110095322132,0.005102088674902916,0.005102117080241442,0.005102085415273905,0.005102097522467375,0.005102091934531927,0.005102087277919054,0.005102093331515789,0.005102085880935192,0.9336727857589722,0.005102090071886778
1568,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004464298486709595,0.9419640898704529,0.004464302211999893,0.004464298486709595,0.004464298021048307,0.004464298021048307,0.004464305937290192,0.004464300349354744,0.004464298486709595,0.004464301746338606,0.004464300815016031,0.004464300349354744,0.004464299418032169,0.004464299418032169
1569,"No, he is not here. I am taking his place.",0.023809729143977165,0.6904739737510681,0.023809663951396942,0.02380964905023575,0.023809824138879776,0.02380976639688015,0.023809652775526047,0.02380964905023575,0.02380964905023575,0.023809656500816345,0.023809652775526047,0.02380974218249321,0.02380964905023575,0.023809684440493584
1570,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0064935325644910336,0.006493530236184597,0.006493536755442619,0.9155839681625366,0.0064935339614748955,0.006493541412055492,0.006493533030152321,0.006493541412055492,0.006493537686765194,0.006493539083749056,0.006493535358458757,0.006493561435490847,0.0064935386180877686,0.006493533030152321
1571,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00793656799942255,0.007936567068099976,0.00793656799942255,0.007936561480164528,0.00793658196926117,0.007936570793390274,0.007936613634228706,0.8968244791030884,0.007936568930745125,0.007936556823551655,0.007936597801744938,0.007936599664390087,0.007936553098261356,0.007936554960906506
1572,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004464298486709595,0.9419640898704529,0.004464302211999893,0.004464298486709595,0.004464298021048307,0.004464298021048307,0.004464305937290192,0.004464300349354744,0.004464298486709595,0.004464301746338606,0.004464300815016031,0.004464300349354744,0.004464299418032169,0.004464299418032169
1573,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.00892863143235445,0.008928703144192696,0.00892871804535389,0.008928646333515644,0.008928650990128517,0.008928628638386726,0.008928628638386726,0.008928659372031689,0.008928641676902771,0.008928639814257622,0.008928634226322174,0.008928639814257622,0.008928628638386726,0.883927583694458
1574,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.007936558686196804,0.007936575450003147,0.00793656799942255,0.007936547510325909,0.00793654564768076,0.007936547510325909,0.00793660432100296,0.007936549372971058,0.00793656799942255,0.8968245983123779,0.007936559617519379,0.007936585694551468,0.007936575450003147,0.007936562411487103
1575,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005494570359587669,0.005494558718055487,0.005494567099958658,0.005494578275829554,0.005494568031281233,0.928570568561554,0.0054945675656199455,0.00549456337466836,0.005494558718055487,0.005494560115039349,0.0054945736192166805,0.005494557321071625,0.0054946281015872955,0.005494573153555393
1576,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.007936559617519379,0.007936575450003147,0.00793656799942255,0.007936548441648483,0.007936546579003334,0.007936548441648483,0.007936672307550907,0.007936550304293633,0.007936568930745125,0.8968245983123779,0.007936560548841953,0.007936587557196617,0.007936576381325722,0.007936563342809677
1577,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936600595712662,0.007936554029583931,0.00793655589222908
1578,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9380945563316345,0.004761944990605116,0.004761948715895414,0.004761970601975918,0.004761952906847,0.004761972464621067,0.004761953838169575,0.004761956166476011,0.0047619822435081005,0.004761946387588978,0.004761953372508287,0.004761943593621254,0.0047619580291211605,0.0047619459219276905
1579,"I'd really prefer just to wait until the brief, if that is ok.",0.011904904618859291,0.011904816143214703,0.01190480962395668,0.01190480962395668,0.01190484594553709,0.011904841288924217,0.01190484594553709,0.01190480962395668,0.01190480962395668,0.011904865503311157,0.011904808692634106,0.8452371954917908,0.011904815211892128,0.01190481148660183
1580,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005494553595781326,0.005494548939168453,0.00549455638974905,0.00549456337466836,0.005494558718055487,0.0054945554584264755,0.00549455126747489,0.9285706877708435,0.005494559183716774,0.005494578741490841,0.005494554992765188,0.005494551733136177,0.005494565702974796,0.005494571290910244
1581,"No, he is not here. I am taking his place.",0.023809731006622314,0.6904739737510681,0.02380966581404209,0.023809650912880898,0.023809848353266716,0.0238097682595253,0.023809654638171196,0.023809650912880898,0.023809650912880898,0.023809658363461494,0.023809654638171196,0.02380974404513836,0.023809650912880898,0.023809686303138733
1582,I’d rather not say.,0.023809630423784256,0.023809634149074554,0.023809658363461494,0.023809725418686867,0.023809680715203285,0.023809630423784256,0.023809650912880898,0.023809630423784256,0.6904741525650024,0.023809872567653656,0.023809630423784256,0.023809678852558136,0.023809703066945076,0.023809678852558136
1583,Can I talk with you in private once questions are over?,0.017857275903224945,0.017857233062386513,0.7678560018539429,0.017857205122709274,0.017857227474451065,0.017857201397418976,0.017857220023870468,0.017857229337096214,0.017857220023870468,0.017857246100902557,0.01785724051296711,0.017857244238257408,0.017857246100902557,0.01785721816122532
1584,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904830113053322,0.011904827319085598,0.011904831044375896,0.011904853396117687,0.011904904618859291,0.011904836632311344,0.011904858984053135,0.8452369570732117,0.01190483383834362,0.011904875747859478,0.011904838494956493,0.011904888786375523,0.011904836632311344,0.011904827319085598
1585,It won't take long.,0.017857471480965614,0.01785753108561039,0.017857450991868973,0.01785741187632084,0.017857437953352928,0.7678533792495728,0.017857389524579048,0.017857404425740242,0.01785736344754696,0.017857400700449944,0.01785745471715927,0.017857467755675316,0.01785736344754696,0.017857473343610764
1586,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936625741422176,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936600595712662,0.007936554029583931,0.00793655589222908
1587,Can you explain to me why we are setting up two individual aid stations?,0.010204278863966465,0.01020427793264389,0.010204271413385868,0.010204247198998928,0.010204244405031204,0.010204248130321503,0.8673444390296936,0.010204250924289227,0.010204246267676353,0.010204278863966465,0.01020430400967598,0.01020431611686945,0.010204356163740158,0.010204250924289227
1588,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936600595712662,0.007936554029583931,0.00793655589222908
1589,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.003968273289501667,0.003968270495533943,0.003968272358179092,0.003968273755162954,0.003968273755162954,0.003968275152146816,0.003968272358179092,0.003968273289501667,0.003968273289501667,0.003968275152146816,0.003968279808759689,0.00396827282384038,0.003968284465372562,0.9484124779701233
1590,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.008928658440709114,0.008928644470870495,0.008928665891289711,0.008928653784096241,0.008928637951612473,0.008928644470870495,0.008928636088967323,0.8839274644851685,0.008928640745580196,0.008928650058805943,0.008928699418902397,0.008928641676902771,0.008928666822612286,0.008928671479225159
1591,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.002976209856569767,0.0029762154445052147,0.9613092541694641,0.0029762100894004107,0.002976207295432687,0.0029762093909084797,0.0029762128833681345,0.002976231276988983,0.0029762128833681345,0.0029762093909084797,0.0029762100894004107,0.002976209856569767,0.002976209856569767,0.002976211253553629
1592,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.003968272358179092,0.0039682695642113686,0.003968271426856518,0.00396827282384038,0.00396827282384038,0.003968274220824242,0.003968271426856518,0.003968272358179092,0.003968272358179092,0.003968274220824242,0.003968278877437115,0.003968272358179092,0.003968309611082077,0.9484123587608337
1593,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.007936558686196804,0.007936575450003147,0.00793656799942255,0.007936547510325909,0.00793654564768076,0.007936547510325909,0.00793660432100296,0.007936549372971058,0.00793656799942255,0.8968245983123779,0.007936559617519379,0.007936585694551468,0.007936575450003147,0.007936562411487103
1594,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.010204220190644264,0.010204164311289787,0.010204236023128033,0.010204168036580086,0.01020415872335434,0.010204160585999489,0.010204160585999489,0.01020420715212822,0.010204168036580086,0.010204164311289787,0.01020417083054781,0.01020415686070919,0.8673456907272339,0.010204178281128407
1595,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.002976209856569767,0.0029762154445052147,0.9613092541694641,0.0029762100894004107,0.002976207295432687,0.0029762093909084797,0.0029762128833681345,0.0029762473423033953,0.0029762128833681345,0.0029762093909084797,0.0029762100894004107,0.002976209856569767,0.002976209856569767,0.002976211253553629
1596,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.008928600698709488,0.008928604423999786,0.008928602561354637,0.008928600698709488,0.008928597904741764,0.008928598836064339,0.008928596042096615,0.008928602561354637,0.8839281797409058,0.00892859697341919,0.008928610011935234,0.008928597904741764,0.00892859511077404,0.00892859511077404
1597,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.007936582900583744,0.007936551235616207,0.00793654564768076,0.007936550304293633,0.8968246579170227,0.007936605252325535,0.007936573587357998,0.007936552166938782,0.007936547510325909,0.007936560548841953,0.007936559617519379,0.007936574518680573,0.00793655589222908,0.007936553098261356
1598,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.01190499309450388,0.01190483570098877,0.01190485805273056,0.8452368974685669,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904888786375523,0.01190483570098877,0.011904826387763023
1599,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0054945372976362705,0.005494534969329834,0.0054945386946201324,0.9285709857940674,0.005494541022926569,0.005494561977684498,0.005494535434991121,0.005494545213878155,0.005494537763297558,0.005494538228958845,0.005494545679539442,0.005494540091603994,0.005494543816894293,0.0054945386946201324
1600,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.00793661642819643,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936600595712662,0.007936554029583931,0.00793655589222908
1601,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.007936583831906319,0.007936552166938782,0.007936546579003334,0.007936551235616207,0.8968246579170227,0.007936610840260983,0.007936574518680573,0.007936553098261356,0.007936548441648483,0.007936561480164528,0.007936560548841953,0.007936575450003147,0.007936556823551655,0.007936554029583931
1602,Can I talk with you in private once questions are over?,0.0178572665899992,0.017857233062386513,0.7678560018539429,0.017857205122709274,0.017857227474451065,0.017857201397418976,0.017857220023870468,0.017857229337096214,0.017857220023870468,0.017857246100902557,0.01785724051296711,0.017857244238257408,0.017857246100902557,0.01785721816122532
1603,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00793656799942255,0.007936567068099976,0.00793656799942255,0.007936561480164528,0.00793658196926117,0.007936570793390274,0.007936613634228706,0.8968244791030884,0.007936568930745125,0.007936556823551655,0.007936597801744938,0.007936599664390087,0.007936553098261356,0.007936554960906506
1604,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005494570359587669,0.005494558718055487,0.005494567099958658,0.005494578275829554,0.005494568031281233,0.9285706281661987,0.0054945675656199455,0.00549456337466836,0.005494558718055487,0.005494560115039349,0.0054945736192166805,0.005494557321071625,0.005494584795087576,0.005494573153555393
1605,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.011904796585440636,0.011904791928827763,0.011904800310730934,0.011904808692634106,0.011904792860150337,0.011904810555279255,0.01190479751676321,0.01190479751676321,0.8452376127243042,0.011904803104698658,0.011904793791472912,0.011904795654118061,0.011904834769666195,0.011904804036021233
1606,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928610943257809,0.008928624913096428,0.008928617462515831,0.008928605355322361,0.008928602561354637,0.00892860721796751,0.8839280009269714,0.008928610011935234,0.008928603492677212,0.008928629569709301,0.00892861932516098,0.008928620256483555,0.00892862118780613,0.008928617462515831
1607,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01190479751676321,0.011904792860150337,0.011904801242053509,0.011904810555279255,0.011904793791472912,0.01190481148660183,0.01190479937940836,0.01190479937940836,0.8452375531196594,0.011904804036021233,0.011904795654118061,0.011904796585440636,0.011904830113053322,0.011904804967343807
1608,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005494537763297558,0.005494535434991121,0.00549453916028142,0.9285709857940674,0.005494541488587856,0.005494561977684498,0.005494535900652409,0.005494545679539442,0.005494538228958845,0.0054945386946201324,0.005494546145200729,0.005494540557265282,0.00549454428255558,0.00549453916028142
1609,It won't take long.,0.017857471480965614,0.017857512459158897,0.017857450991868973,0.01785741187632084,0.017857437953352928,0.7678534388542175,0.017857389524579048,0.017857404425740242,0.01785736344754696,0.017857400700449944,0.01785745471715927,0.017857467755675316,0.01785736344754696,0.017857473343610764
1610,"No, he is not here. I am taking his place.",0.023809729143977165,0.6904739737510681,0.023809663951396942,0.02380964905023575,0.023809831589460373,0.02380976639688015,0.023809652775526047,0.02380964905023575,0.02380964905023575,0.023809656500816345,0.023809652775526047,0.02380974218249321,0.02380964905023575,0.023809684440493584
1611,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936600595712662,0.007936554029583931,0.00793655589222908
1612,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904830113053322,0.011904827319085598,0.011904831044375896,0.011904853396117687,0.011905021034181118,0.011904836632311344,0.011904858984053135,0.8452367782592773,0.01190483383834362,0.011904875747859478,0.011904838494956493,0.011904889717698097,0.011904836632311344,0.011904827319085598
1613,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007142884656786919,0.007142907939851284,0.007142877206206322,0.00714288093149662,0.007142882794141769,0.007142884191125631,0.9071425199508667,0.007142879534512758,0.007142879068851471,0.007142881862819195,0.007142884191125631,0.007142881862819195,0.007142883259803057,0.00714287580922246
1614,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01190479751676321,0.011904792860150337,0.011904801242053509,0.011904810555279255,0.011904793791472912,0.01190481148660183,0.01190479937940836,0.01190479937940836,0.8452375531196594,0.011904804036021233,0.011904795654118061,0.011904796585440636,0.011904840357601643,0.011904804967343807
1615,He is busy today,0.023809604346752167,0.023809611797332764,0.023809581995010376,0.023809578269720078,0.02380964532494545,0.023809611797332764,0.6904751062393188,0.023809662088751793,0.023809587582945824,0.023809578269720078,0.023809630423784256,0.02380964532494545,0.023809581995010376,0.023809578269720078
1616,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.00793660618364811,0.007936554029583931,0.00793655589222908
1617,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.004464309196919203,0.004464305471628904,0.004464308265596628,0.004464309196919203,0.9419639706611633,0.004464312922209501,0.004464307334274054,0.004464305471628904,0.004464306868612766,0.004464311990886927,0.004464308265596628,0.004464305005967617,0.004464324563741684,0.004464305005967617
1618,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.00446429755538702,0.9419640898704529,0.004464301280677319,0.00446429755538702,0.004464297089725733,0.004464297089725733,0.004464321304112673,0.004464299418032169,0.00446429755538702,0.004464300815016031,0.004464299883693457,0.004464299418032169,0.004464298486709595,0.004464298486709595
1619,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005494570359587669,0.005494558718055487,0.005494567099958658,0.005494578275829554,0.005494568031281233,0.9285706281661987,0.0054945675656199455,0.00549456337466836,0.005494558718055487,0.005494560115039349,0.0054945736192166805,0.005494557321071625,0.005494589917361736,0.005494573153555393
1620,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00446430966258049,0.004464305937290192,0.0044643087312579155,0.00446430966258049,0.9419639706611633,0.004464313387870789,0.004464307799935341,0.004464305937290192,0.004464307334274054,0.004464312456548214,0.0044643087312579155,0.004464305471628904,0.004464329686015844,0.004464305471628904
1621,The plan was to use one large aid station with American medics running it. How is this way better?,0.005952422507107258,0.9226183891296387,0.00595243601128459,0.00595242902636528,0.005952421110123396,0.0059524234384298325,0.005952439270913601,0.005952442064881325,0.005952422507107258,0.005952426232397556,0.005952447187155485,0.005952430889010429,0.005952424835413694,0.005952448584139347
1622,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.00793664064258337,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936602458357811,0.007936554029583931,0.00793655589222908
1623,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006493533030152321,0.006493531167507172,0.006493537221103907,0.9155839681625366,0.006493534427136183,0.0064935507252812386,0.006493533495813608,0.006493540946394205,0.0064935386180877686,0.006493540480732918,0.006493535824120045,0.0064935460686683655,0.006493539083749056,0.006493533495813608
1624,It won't take long.,0.017857469618320465,0.0178575050085783,0.017857449129223824,0.01785741001367569,0.01785743609070778,0.7678534388542175,0.0178573876619339,0.017857402563095093,0.01785736158490181,0.017857398837804794,0.017857452854514122,0.017857465893030167,0.01785736158490181,0.017857471480965614
1625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005494553130120039,0.005494548473507166,0.005494555924087763,0.0054945629090070724,0.005494558252394199,0.005494554992765188,0.0054945508018136024,0.9285706877708435,0.005494559183716774,0.005494577810168266,0.005494554527103901,0.005494551733136177,0.005494565237313509,0.005494570825248957
1626,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.010204221121966839,0.010204165242612362,0.010204310528934002,0.01020416896790266,0.01020415872335434,0.010204161517322063,0.010204161517322063,0.010204208083450794,0.01020416896790266,0.010204165242612362,0.010204171761870384,0.010204157792031765,0.8673456311225891,0.010204179212450981
1627,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.010204221121966839,0.010204165242612362,0.010204268619418144,0.01020416896790266,0.01020415872335434,0.010204161517322063,0.010204161517322063,0.010204208083450794,0.01020416896790266,0.010204165242612362,0.010204171761870384,0.010204157792031765,0.8673456907272339,0.010204179212450981
1628,It won't take long.,0.017857469618320465,0.01785750314593315,0.017857449129223824,0.01785741001367569,0.01785743609070778,0.7678534388542175,0.0178573876619339,0.017857402563095093,0.01785736158490181,0.017857398837804794,0.017857452854514122,0.017857465893030167,0.01785736158490181,0.017857471480965614
1629,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928610943257809,0.008928624913096428,0.008928617462515831,0.008928605355322361,0.008928602561354637,0.00892860721796751,0.8839280009269714,0.008928610011935234,0.008928603492677212,0.008928635157644749,0.00892861932516098,0.008928620256483555,0.00892862118780613,0.008928617462515831
1630,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004464298486709595,0.9419640898704529,0.004464302211999893,0.004464298486709595,0.004464298021048307,0.004464298021048307,0.004464305937290192,0.004464300349354744,0.004464298486709595,0.004464301746338606,0.004464300815016031,0.004464300349354744,0.004464299418032169,0.004464299418032169
1631,The plan was to use one large aid station with American medics running it. How is this way better?,0.005952422972768545,0.9226183891296387,0.00595243601128459,0.0059524294920265675,0.005952421575784683,0.00595242390409112,0.005952438805252314,0.005952436476945877,0.005952422972768545,0.005952426698058844,0.005952443927526474,0.005952431354671717,0.005952425301074982,0.00595245324075222
1632,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005102089140564203,0.005102082155644894,0.005102090071886778,0.005102110095322132,0.005102088674902916,0.005102123133838177,0.005102085415273905,0.005102097522467375,0.005102091934531927,0.005102087277919054,0.005102093331515789,0.005102085880935192,0.9336727857589722,0.005102090071886778
1633,He is busy today,0.023809602484107018,0.023809611797332764,0.023809581995010376,0.023809578269720078,0.02380964532494545,0.023809611797332764,0.6904751062393188,0.023809654638171196,0.023809587582945824,0.023809578269720078,0.023809630423784256,0.02380964159965515,0.023809581995010376,0.023809578269720078
1634,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005952414125204086,0.005952412728220224,0.005952414590865374,0.9226185083389282,0.0059524159878492355,0.005952442064881325,0.005952414590865374,0.005952416453510523,0.005952418781816959,0.005952414590865374,0.005952433217316866,0.005952416453510523,0.0059524159878492355,0.0059524159878492355
1635,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.00793654378503561,0.007936542853713036,0.007936581037938595,0.007936566136777401,0.00793654564768076,0.007936553098261356,0.00793654378503561,0.007936552166938782,0.007936544716358185,0.007936559617519379,0.00793655775487423,0.896824836730957,0.007936553098261356,0.007936553098261356
1636,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.007936558686196804,0.007936575450003147,0.00793656799942255,0.007936547510325909,0.00793654564768076,0.007936547510325909,0.00793663039803505,0.007936549372971058,0.00793656799942255,0.8968245983123779,0.007936559617519379,0.007936586625874043,0.007936575450003147,0.007936562411487103
1637,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.007936558686196804,0.007936575450003147,0.00793656799942255,0.007936547510325909,0.00793654564768076,0.007936547510325909,0.00793660618364811,0.007936549372971058,0.00793656799942255,0.8968245983123779,0.007936559617519379,0.007936585694551468,0.007936575450003147,0.007936562411487103
1638,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936601527035236,0.007936554029583931,0.00793655589222908
