,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
1232,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.010997917503118515,0.011029223911464214,0.010992036201059818,0.01099389512091875,0.010992581956088543,0.010997572913765907,0.9339967966079712
1233,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339317679405212,0.011011051945388317,0.011010429821908474,0.011003541760146618,0.010994982905685902,0.011032868176698685,0.011015336029231548
1234,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.017924852669239044,0.8925344347953796,0.017908038571476936,0.017931921407580376,0.01790344901382923,0.017906349152326584,0.01789097674190998
1235,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01587977446615696,0.015892798081040382,0.015896903350949287,0.015912817791104317,0.9046237468719482,0.015892213210463524,0.015901712700724602
1236,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.017862387001514435,0.017857292667031288,0.8927575349807739,0.01787789724767208,0.017857294529676437,0.01793026737868786,0.017857292667031288
1237,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.008941102772951126,0.008928663097321987,0.9463607668876648,0.00892979372292757,0.0089364442974329,0.008974522352218628,0.008928726427257061
1238,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9141265749931335,0.01430163811892271,0.014305107295513153,0.014303361997008324,0.014351027086377144,0.014310370199382305,0.014301963150501251
1239,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02382580377161503,0.023828042671084404,0.02384207211434841,0.02382282353937626,0.02391049638390541,0.02383926883339882,0.8569315075874329
1240,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.017868464812636375,0.017875486984848976,0.017869845032691956,0.017904797568917274,0.8926868438720703,0.017895188182592392,0.01789935864508152
1241,"Hello, sir. Have you eaten yet?",0.8284149765968323,0.028571756556630135,0.028571756556630135,0.02858889289200306,0.02870587818324566,0.028571760281920433,0.028574984520673752
1242,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02382579818367958,0.023828038945794106,0.023842068389058113,0.02382282167673111,0.02390824258327484,0.02383926510810852,0.8569337725639343
1243,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522530436515808,0.00795481912791729,0.007977573201060295,0.007949317805469036,0.007945278659462929,0.007955681532621384,0.00796428695321083
1244,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.015896307304501534,0.904666006565094,0.01589008793234825,0.015891054645180702,0.015885988250374794,0.01588972844183445
1245,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01100957952439785,0.011032150126993656,0.011028226464986801,0.011002819053828716,0.010994077660143375,0.01100936159491539,0.9339237809181213
1246,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00893980823457241,0.946391224861145,0.008930959738790989,0.008935832418501377,0.00893401075154543,0.008931376039981842,0.008936820551753044
1247,"No, he is not here. I am taking his place.",0.714006245136261,0.047636426985263824,0.04761927202343941,0.0476842038333416,0.047745589166879654,0.04768664762377739,0.04762163385748863
1248,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.015895918011665344,0.9046664237976074,0.01589011400938034,0.01589106395840645,0.015885988250374794,0.015889734029769897
1249,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8926251530647278,0.017881231382489204,0.017895450815558434,0.01792200841009617,0.01789136976003647,0.01789138838648796,0.01789337769150734
1250,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.017868464812636375,0.017875488847494125,0.017869846895337105,0.01790447160601616,0.8926861882209778,0.01789660006761551,0.017898930236697197
1251,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.010214259847998619,0.01021950226277113,0.010211450979113579,0.010215221904218197,0.01021207682788372,0.010223251767456532,0.938704252243042
1252,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.017862388864159584,0.017857292667031288,0.8927521109580994,0.01787790283560753,0.017857294529676437,0.017935683950781822,0.017857292667031288
1253,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.011936703696846962,0.011957766488194466,0.011926139704883099,0.011957024224102497,0.011918425559997559,0.011922795325517654,0.9283811450004578
1254,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.011942367069423199,0.9284204244613647,0.011922713369131088,0.011932525783777237,0.011914826929569244,0.011925204657018185,0.011941961012780666
1255,"Hello, sir. Have you eaten yet?",0.028737710788846016,0.028571786358952522,0.02857179008424282,0.028590351343154907,0.8283812999725342,0.02857179008424282,0.02857528068125248
1256,I’d rather not say.,0.04761916399002075,0.047626931220293045,0.04765583947300911,0.7141920328140259,0.04766194894909859,0.04762427881360054,0.047619763761758804
1257,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.01792486011981964,0.892532467842102,0.017908044159412384,0.01793387159705162,0.01790345460176468,0.01790635474026203,0.01789097860455513
1258,It won't take long.,0.03589368611574173,0.03581251949071884,0.035796381533145905,0.7851448059082031,0.03577326238155365,0.035799626260995865,0.03577972576022148
1259,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892425552010536,0.01593770831823349,0.015909967944025993,0.904534637928009,0.015925055369734764,0.015883050858974457,0.015917209908366203
1260,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.015879780054092407,0.01589280553162098,0.015896910801529884,0.015915267169475555,0.9046213030815125,0.01589221879839897,0.015901722013950348
1261,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.010214258916676044,0.01021950226277113,0.010211450047791004,0.010215220972895622,0.010212075896561146,0.010223290883004665,0.9387041926383972
1262,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339298605918884,0.011011054739356041,0.011010432615876198,0.011003543622791767,0.010994983837008476,0.011034812778234482,0.011015337891876698
1263,"Hello, sir. Have you eaten yet?",0.8284131288528442,0.028571760281920433,0.028571760281920433,0.028588898479938507,0.028707735240459442,0.028571762144565582,0.02857498824596405
1264,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.01193922571837902,0.011942462995648384,0.011937758885324001,0.01194195169955492,0.011921020224690437,0.9283583164215088,0.011959291994571686
1265,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892429277300835,0.015942754223942757,0.01590997911989689,0.9045295715332031,0.015925070270895958,0.015883052721619606,0.0159172210842371
1266,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01099791657179594,0.011029270477592945,0.010992035269737244,0.01099389512091875,0.010992581024765968,0.010997571982443333,0.9339967370033264
1267,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9141275882720947,0.01430163811892271,0.014305107295513153,0.014303361997008324,0.01434994675219059,0.014310368336737156,0.014301961287856102
1268,"No, he is not here. I am taking his place.",0.7140055894851685,0.047636426985263824,0.04761927202343941,0.047684211283922195,0.047746218740940094,0.047686655074357986,0.04762163385748863
1269,"I'd really prefer just to wait until the brief, if that is ok.",0.023827625438570976,0.02382119558751583,0.023831721395254135,0.02383100800216198,0.8570517301559448,0.02381567470729351,0.023821061477065086
1270,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424190908670425,0.020461680367588997,0.020427102223038673,0.020492058247327805,0.8772881627082825,0.020435158163309097,0.02047165483236313
1271,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009578593075275,0.011032278649508953,0.011028280481696129,0.011002818122506142,0.0109940767288208,0.011009360663592815,0.9339235424995422
1272,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01587977632880211,0.01589279994368553,0.015896905213594437,0.01591280661523342,0.9046237468719482,0.015892215073108673,0.01590171456336975
1273,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999216094613075,0.921950101852417,0.013000497594475746,0.013013019226491451,0.013001787476241589,0.013002606108784676,0.013032744638621807
1274,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.015906943008303642,0.01587696745991707,0.0159212164580822,0.015915608033537865,0.9045761227607727,0.015917455777525902,0.01588573306798935
1275,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.015879778191447258,0.01589280366897583,0.015896908938884735,0.01591460593044758,0.904621958732605,0.015892216935753822,0.015901727601885796
1276,Why does it have to be in private? We don't have a ton of time. ,0.035785283893346786,0.03579114004969597,0.03583264350891113,0.03577970713376999,0.0358392596244812,0.03577645123004913,0.785195529460907
1277,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522576928138733,0.007954816333949566,0.007972972467541695,0.007949316874146461,0.007945277728140354,0.007955679669976234,0.007964281365275383
1278,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.015906943008303642,0.015876969322562218,0.01592152565717697,0.015915608033537865,0.9045761823654175,0.01591707393527031,0.0158857349306345
1279,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.01193923782557249,0.011942476034164429,0.011937770061194897,0.011941964738070965,0.011921025812625885,0.9283502101898193,0.011967344209551811
1280,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.011936711147427559,0.01195699442178011,0.011926144361495972,0.011963697150349617,0.011918428353965282,0.011922799050807953,0.928375244140625
1281,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.01101258397102356,0.9339222311973572,0.011004243977367878,0.011026344262063503,0.011001558043062687,0.011013908311724663,0.011019139550626278
1282,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.011939231306314468,0.011942468583583832,0.011937765404582024,0.011941957287490368,0.011921023949980736,0.9283551573753357,0.011962403543293476
1283,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01100957952439785,0.01103301253169775,0.011028395034372807,0.011002819053828716,0.0109940767288208,0.01100936159491539,0.9339227676391602
1284,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522579908370972,0.007954816333949566,0.007972635328769684,0.007949316874146461,0.007945277728140354,0.007955679669976234,0.007964281365275383
1285,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.007152989041060209,0.007171289995312691,0.007148691453039646,0.9570665955543518,0.007149508688598871,0.00715315667912364,0.00715778348967433
1286,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339335560798645,0.011011050082743168,0.011010427959263325,0.011003540828824043,0.010994982905685902,0.011031130328774452,0.011015333235263824
1287,I’d rather not say.,0.04761916771531105,0.047626931220293045,0.047655753791332245,0.714192271232605,0.04766179993748665,0.04762428253889084,0.0476197674870491
1288,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.008939182385802269,0.9463918209075928,0.008930959738790989,0.008935836143791676,0.008934009820222855,0.008931376039981842,0.008936814032495022
1289,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.010997917503118515,0.011029829271137714,0.010992036201059818,0.01099389512091875,0.010992581956088543,0.010997572913765907,0.9339962005615234
1290,"Hello, sir. Have you eaten yet?",0.8284146189689636,0.028571756556630135,0.028571756556630135,0.02858889289200306,0.028706224635243416,0.028571760281920433,0.028574984520673752
1291,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005956715438514948,0.005955017637461424,0.005964563228189945,0.005956192966550589,0.005957632791250944,0.9642525315284729,0.005957373417913914
1292,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892427414655685,0.01593864895403385,0.015909971669316292,0.9045336842536926,0.015925059095025063,0.015883050858974457,0.015917209908366203
1293,"I'd really prefer just to wait until the brief, if that is ok.",0.023827623575925827,0.023821193724870682,0.023831700906157494,0.023831000551581383,0.8570517301559448,0.02381567284464836,0.023821059614419937
1294,"No, he is not here. I am taking his place.",0.7140050530433655,0.047636426985263824,0.04761927202343941,0.047684215009212494,0.04774675890803337,0.047686658799648285,0.04762163385748863
1295,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.914130449295044,0.014301636256277561,0.014305103570222855,0.0143033592030406,0.014347081072628498,0.014310365542769432,0.014301959425210953
1296,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.011944341473281384,0.9284183979034424,0.011922718025743961,0.011932531371712685,0.011914830654859543,0.011925209313631058,0.011941974051296711
1297,Can you explain to me why we are setting up two individual aid stations?,0.020465049892663956,0.020408280193805695,0.020453786477446556,0.02041175588965416,0.8773711323738098,0.020480899140238762,0.020409099757671356
1298,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0110095776617527,0.011032158508896828,0.011028574779629707,0.011002817191183567,0.010994075797498226,0.01100935973227024,0.9339234232902527
1299,Can you explain to me why we are setting up two individual aid stations?,0.020464856177568436,0.020408282056450844,0.02045377343893051,0.02041175588965416,0.877375602722168,0.02047662064433098,0.020409101620316505
1300,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0110095776617527,0.011031736619770527,0.011028374545276165,0.011002818122506142,0.0109940767288208,0.01100935973227024,0.9339240789413452
1301,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.01790185086429119,0.017862001433968544,0.017901768907904625,0.017863769084215164,0.017916228622198105,0.8926954865455627,0.017858922481536865
1302,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892429277300835,0.015946164727211,0.015909982845187187,0.9045260548591614,0.015925077721476555,0.015883052721619606,0.015917224809527397
1303,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.011012583039700985,0.9339225888252258,0.011004242114722729,0.011025950312614441,0.011001557111740112,0.011013905517756939,0.011019137687981129
1304,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.008941101841628551,0.008928663097321987,0.946363627910614,0.00892979372292757,0.008936443366110325,0.008971662260591984,0.008928726427257061
1305,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532414376735687,0.009538351558148861,0.009535301476716995,0.00953626912087202,0.00956556387245655,0.009547109715640545,0.9427450299263
1306,I’d rather not say.,0.04761916399002075,0.047626931220293045,0.047655750066041946,0.7141917943954468,0.04766227677464485,0.04762427881360054,0.047619763761758804
1307,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.017924848943948746,0.8925349712371826,0.017908034846186638,0.017931390553712845,0.017903445288538933,0.017906347289681435,0.017890973016619682
1308,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9141263961791992,0.01430163811892271,0.014305105432868004,0.014303361065685749,0.01435115933418274,0.014310368336737156,0.014301961287856102
1309,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339306950569153,0.011011053808033466,0.011010430753231049,0.011003543622791767,0.010994982905685902,0.011033998802304268,0.011015336960554123
1310,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999218888580799,0.9219510555267334,0.01300050038844347,0.013013020157814026,0.013001789338886738,0.0130026089027524,0.013031871058046818
1311,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.010214258916676044,0.010219503194093704,0.010211450047791004,0.010215220972895622,0.01021207682788372,0.010223413817584515,0.9387040734291077
1312,The plan was to use one large aid station with American medics running it. How is this way better?,0.011930089443922043,0.011908679269254208,0.9284906387329102,0.011910764500498772,0.011915240436792374,0.011939112097024918,0.011905423365533352
1313,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.008938487619161606,0.9463925361633301,0.008930959738790989,0.008935831487178802,0.008934009820222855,0.008931376039981842,0.008936820551753044
1314,"I'd really prefer just to wait until the brief, if that is ok.",0.023827625438570976,0.02382119558751583,0.023831717669963837,0.023831002414226532,0.8570517301559448,0.02381567470729351,0.023821061477065086
1315,Can you explain to me why we are setting up two individual aid stations?,0.02046712301671505,0.020408283919095993,0.020453795790672302,0.020411759614944458,0.8773693442344666,0.020480604842305183,0.020409103482961655
1316,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009582318365574,0.01103175152093172,0.011032243259251118,0.011002820916473866,0.010994077660143375,0.011009365320205688,0.9339202046394348
1317,"Hello, sir. Have you eaten yet?",0.8284098505973816,0.028571756556630135,0.028571756556630135,0.028588896617293358,0.028711024671792984,0.028571760281920433,0.028574984520673752
1318,It won't take long.,0.03589949756860733,0.03581255301833153,0.035796403884887695,0.7851388454437256,0.035773277282714844,0.035799648612737656,0.035779744386672974
1319,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.015895580872893333,0.9046667218208313,0.015890086069703102,0.015891065821051598,0.015885988250374794,0.01588975079357624
1320,Can I talk with you in private once questions are over?,0.03583810105919838,0.035899337381124496,0.035763196647167206,0.03581273928284645,0.7851768136024475,0.03574300557374954,0.035766810178756714
1321,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.017862385138869286,0.01785729080438614,0.8927574157714844,0.017877895385026932,0.017857292667031288,0.017930395901203156,0.01785729080438614
1322,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.02042420022189617,0.020461713895201683,0.02042711153626442,0.020504523068666458,0.8772755861282349,0.02043517306447029,0.020471693947911263
1323,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01099791657179594,0.01102959830313921,0.010992035269737244,0.01099389512091875,0.010992581024765968,0.010997571982443333,0.9339964389801025
1324,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9141278266906738,0.014301636256277561,0.014305105432868004,0.014303361065685749,0.014349730685353279,0.014310367405414581,0.014301960356533527
1325,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02382580004632473,0.023828040808439255,0.023842064663767815,0.02382282167673111,0.023904887959361076,0.02383926324546337,0.8569371700286865
1326,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.015895484015345573,0.9046668410301208,0.015890074893832207,0.0158910620957613,0.015885986387729645,0.015889735892415047
1327,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.011945673264563084,0.928416907787323,0.011922718957066536,0.011932534165680408,0.011914830654859543,0.011925211176276207,0.011942111887037754
1328,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999217957258224,0.9219487309455872,0.013000499457120895,0.013013022020459175,0.013001790270209312,0.013002607971429825,0.013034161180257797
1329,He is busy today,0.04761924967169762,0.047759659588336945,0.7139106392860413,0.04770294949412346,0.047711461782455444,0.04762910678982735,0.047666918486356735
1330,"I'd really prefer just to wait until the brief, if that is ok.",0.023827621713280678,0.023821193724870682,0.02383170649409294,0.023831000551581383,0.8570517301559448,0.02381567284464836,0.023821059614419937
1331,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522525072097778,0.007954820059239864,0.00797815527766943,0.00794931873679161,0.007945278659462929,0.007955682463943958,0.00796428695321083
1332,Why does it have to be in private? We don't have a ton of time. ,0.03578527271747589,0.035791125148534775,0.03583284094929695,0.035779695957899094,0.03583701327443123,0.03577644005417824,0.7851976156234741
1333,I don't have any questions right now.,0.03580223768949509,0.7852901220321655,0.035803090780973434,0.03578425571322441,0.03574886918067932,0.03575305640697479,0.03581833839416504
1334,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009578593075275,0.0110317412763834,0.011027894914150238,0.011002819053828716,0.010994077660143375,0.011009360663592815,0.9339244961738586
1335,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.011012583039700985,0.9339225888252258,0.011004242114722729,0.011025933548808098,0.011001557111740112,0.011013905517756939,0.011019137687981129
1336,Can I talk with you in private once questions are over?,0.035838283598423004,0.03593047708272934,0.03576326370239258,0.03581288456916809,0.7851451635360718,0.035743046551942825,0.035766880959272385
1337,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532413445413113,0.009538348764181137,0.009535298682749271,0.009536266326904297,0.009562291204929352,0.009547105990350246,0.9427482485771179
1338,Can you explain to me why we are setting up two individual aid stations?,0.02046496979892254,0.020408282056450844,0.020453790202736855,0.02041175775229931,0.8773698806762695,0.02048221044242382,0.020409101620316505
1339,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009583249688148,0.011031843721866608,0.011034650728106499,0.011002820916473866,0.0109940767288208,0.011009365320205688,0.9339176416397095
1340,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01099791657179594,0.011029485613107681,0.010992034338414669,0.010993894189596176,0.010992580093443394,0.010997571051120758,0.9339964985847473
1341,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9141564965248108,0.014300229959189892,0.01432891096919775,0.014303192496299744,0.014309394173324108,0.014314880594611168,0.014286899007856846
1342,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.011939224787056446,0.01194246206432581,0.011937757954001427,0.011941948905587196,0.011921020224690437,0.9283590912818909,0.011958477087318897
1343,"No, he is not here. I am taking his place.",0.7140021920204163,0.04763643443584442,0.047619275748729706,0.047684263437986374,0.04774956405162811,0.04768669605255127,0.04762163758277893
1344,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02382579818367958,0.023828038945794106,0.023842062801122665,0.02382281981408596,0.023904958739876747,0.023839261382818222,0.856937050819397
1345,He is busy today,0.04761924967169762,0.04776054248213768,0.7139097452163696,0.04770295321941376,0.04771146923303604,0.04762910678982735,0.047666922211647034
1346,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.010997919365763664,0.011032798327505589,0.010992036201059818,0.0109938969835639,0.010992582887411118,0.010997573845088482,0.9339931607246399
1347,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.010997917503118515,0.011030240915715694,0.010992036201059818,0.0109938969835639,0.010992581956088543,0.010997572913765907,0.93399578332901
1348,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532413445413113,0.009538348764181137,0.009535298682749271,0.009536266326904297,0.00956185907125473,0.009547105059027672,0.9427486658096313
1349,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9141267538070679,0.01430163811892271,0.014305107295513153,0.014303361997008324,0.014350831508636475,0.014310368336737156,0.014301963150501251
1350,Can you explain to me why we are setting up two individual aid stations?,0.020465001463890076,0.020408282056450844,0.020453795790672302,0.02041175775229931,0.8773671984672546,0.02048482745885849,0.020409103482961655
1351,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.015906943008303642,0.015876969322562218,0.015921426936984062,0.015915608033537865,0.904576301574707,0.015917059034109116,0.0158857349306345
1352,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.008938812650740147,0.9463921785354614,0.008930958807468414,0.00893583707511425,0.00893400888890028,0.008931375108659267,0.008936830796301365
1353,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522581100463867,0.007954815402626991,0.007972496561706066,0.007949315942823887,0.00794527679681778,0.00795567873865366,0.007964279502630234
1354,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079147040844,0.01589651219546795,0.9046657681465149,0.015890078619122505,0.015891058370471,0.015885988250374794,0.015889735892415047
1355,I’d rather not say.,0.04761916771531105,0.047626931220293045,0.04765571653842926,0.7141924500465393,0.047661710530519485,0.04762428253889084,0.0476197674870491
1356,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424190908670425,0.020461678504943848,0.020427102223038673,0.02049114741384983,0.8772890567779541,0.020435158163309097,0.02047165110707283
1357,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8926196098327637,0.017881236970424652,0.01789546199142933,0.0179274994879961,0.017891377210617065,0.017891397699713707,0.017893387004733086
1358,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.011942067183554173,0.9284207224845886,0.011922715231776237,0.011932526715099812,0.011914828792214394,0.011925206519663334,0.011941964738070965
1359,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.01194219570606947,0.9284204244613647,0.011922714300453663,0.011932526715099812,0.011914827860891819,0.01192520558834076,0.01194208487868309
1360,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522541165351868,0.007954818196594715,0.007976487278938293,0.007949317805469036,0.007945278659462929,0.007955680601298809,0.007964285090565681
1361,I’d rather not say.,0.04761916771531105,0.047626934945583344,0.04765576124191284,0.7141922116279602,0.047661926597356796,0.04762428253889084,0.0476197674870491
1362,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9141560196876526,0.014300231821835041,0.014329356141388416,0.014303194358944893,0.014309396035969257,0.014314882457256317,0.014286899007856846
1363,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.015895545482635498,0.9046667218208313,0.01589009538292885,0.01589103974401951,0.015885986387729645,0.015889760106801987
1364,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023899946361780167,0.8569450378417969,0.023866960778832436,0.023823175579309464,0.023810436949133873,0.02382945641875267,0.023824965581297874
1365,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.010997917503118515,0.011030803434550762,0.010992034338414669,0.01099389512091875,0.010992580093443394,0.010997571051120758,0.9339951872825623
1366,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532413445413113,0.009538349695503712,0.009535299614071846,0.009536267258226871,0.009562402032315731,0.009547105990350246,0.9427481889724731
1367,"No, he is not here. I am taking his place.",0.7140064835548401,0.047636426985263824,0.04761927202343941,0.0476842001080513,0.04774535819888115,0.04768664762377739,0.04762163385748863
