,Original Input,Topic 1,Topic 2,Topic 3
884,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.02754872851073742,0.9453884363174438,0.02706284262239933
885,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584261938929558,0.06101207807660103,0.883145272731781
886,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.030640587210655212,0.029199395328760147,0.9401599764823914
887,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009798169136047,0.04996540769934654,0.04905476048588753
888,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.04417788237333298,0.048415616154670715,0.9074065089225769
889,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.03065178170800209,0.029199566692113876,0.9401485919952393
890,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.03938373923301697,0.9208959937095642,0.03972019627690315
891,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.03938421607017517,0.9208862781524658,0.03972945734858513
892,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.0441780723631382,0.04834669455885887,0.9074752330780029
893,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812669515609741,0.05886787548661232,0.05986512824892998
894,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570378661155701,0.021451076492667198,0.021511048078536987
895,I’d rather not say.,0.1119745597243309,0.7763370871543884,0.11168838292360306
896,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.02637234702706337,0.028088347986340523,0.9455392956733704
897,He is busy today,0.1115046814084053,0.7767736315727234,0.11172165721654892
898,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.037263497710227966,0.03987165167927742,0.9228649139404297
899,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.039386481046676636,0.9208794832229614,0.03973403573036194
900,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.038347527384757996,0.9221776723861694,0.03947479650378227
901,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.02637227438390255,0.02806595154106617,0.9455618262290955
902,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736874461174011,0.9241747260093689,0.038456566631793976
903,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570378065109253,0.021450087428092957,0.021512096747756004
904,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009747505187988,0.049970678985118866,0.049054574221372604
905,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.02798929251730442,0.029823245480656624,0.9421874284744263
906,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002251103520393,0.029676051810383797,0.9413216710090637
907,Can you explain to me why we are setting up two individual aid stations?,0.054975856095552444,0.8963797688484192,0.048644375056028366
908,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042009487748146,0.9616957902908325,0.0192621611058712
909,Why does it have to be in private? We don't have a ton of time. ,0.08439066261053085,0.8293359875679016,0.08627336472272873
910,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426282644271851,0.028690705075860023,0.028681056573987007
911,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812702298164368,0.0588676892220974,0.059862129390239716
912,"I'd really prefer just to wait until the brief, if that is ok.",0.05909877270460129,0.06284364312887192,0.878057599067688
913,I’d rather not say.,0.11197447776794434,0.7763370871543884,0.11168839037418365
914,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872598528862,0.9241812825202942,0.03844999149441719
915,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.018257129937410355,0.014817098155617714,0.9669257402420044
916,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027556663379073143,0.945380449295044,0.02706289477646351
917,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.931548535823822,0.034058015793561935,0.03439342975616455
918,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834754228591919,0.9221766591072083,0.03947582468390465
919,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315471649169922,0.03405816853046417,0.03439464792609215
920,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426262974739075,0.028692224994301796,0.028681538999080658
921,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584261938929558,0.061013560742139816,0.8831437826156616
922,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872971057892,0.924180269241333,0.03845098614692688
923,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872225999832,0.9241809844970703,0.03845024108886719
924,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.03938134387135506,0.9208987951278687,0.03971986845135689
925,He is busy today,0.1115046814084053,0.7767736315727234,0.11172163486480713
926,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9027256965637207,0.0458584688603878,0.0514158271253109
927,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.042334675788879395,0.04336674511432648,0.9142985343933105
928,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.04092683643102646,0.9206063151359558,0.03846685215830803
929,He is busy today,0.1115046814084053,0.7767736315727234,0.11172165721654892
930,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.030964018777012825,0.9370997548103333,0.03193617984652519
931,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584261938929558,0.06101809814572334,0.8831392526626587
932,It won't take long.,0.08507730066776276,0.09217293560504913,0.8227497935295105
933,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.03096388466656208,0.937096893787384,0.03193916380405426
934,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315468072891235,0.03405819833278656,0.0343950018286705
935,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.0441780760884285,0.048344578593969345,0.9074773192405701
936,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315479397773743,0.034058138728141785,0.03439396619796753
937,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584263429045677,0.061031121760606766,0.8831262588500977
938,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812711238861084,0.0588674359023571,0.059861477464437485
939,"No, he is not here. I am taking his place.",0.11295238137245178,0.11253385245800018,0.7745137810707092
940,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426286816596985,0.02869081310927868,0.028680546209216118
941,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.037368740886449814,0.9241774082183838,0.03845392167568207
942,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.04095253348350525,0.9205804467201233,0.038467008620500565
943,I don't have any questions right now.,0.0955110490322113,0.8181448578834534,0.08634408563375473
944,Can I talk with you in private once questions are over?,0.42606091499328613,0.48824936151504517,0.0856897309422493
945,"I'd really prefer just to wait until the brief, if that is ok.",0.05910079553723335,0.06292266398668289,0.8779765963554382
946,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971398577094078,0.03309059888124466,0.9359380602836609
947,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.03096340410411358,0.9371032118797302,0.03193339332938194
948,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570381045341492,0.02145094983279705,0.021510960534214973
949,"Hello, sir. Have you eaten yet?",0.06699914485216141,0.06685954332351685,0.8661412596702576
950,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.027989432215690613,0.02984994649887085,0.9421606659889221
951,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.025159334763884544,0.025268523022532463,0.9495721459388733
952,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027553604915738106,0.9453835487365723,0.02706284075975418
953,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0423346608877182,0.04336562752723694,0.9142996668815613
954,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362551540136337,0.030366886407136917,0.9422705173492432
955,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872225999832,0.9241809844970703,0.038450244814157486
956,Can you explain to me why we are setting up two individual aid stations?,0.05503372475504875,0.8963218927383423,0.048644404858350754
957,Can you explain to me why we are setting up two individual aid stations?,0.05495569482445717,0.896399974822998,0.04864436760544777
958,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.055842623114585876,0.06102851405739784,0.8831288814544678
959,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.03726348653435707,0.039864711463451385,0.9228717684745789
960,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584263429045677,0.061027154326438904,0.8831301927566528
961,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027550108730793,0.9453871250152588,0.027062781155109406
962,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.04723387956619263,0.9098821878433228,0.0428839810192585
963,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.055842626839876175,0.061028171330690384,0.8831291794776917
964,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812820911407471,0.058866776525974274,0.059851136058568954
965,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971402302384377,0.03309230878949165,0.9359363317489624
966,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.047230008989572525,0.9098860621452332,0.0428839772939682
967,"I'd really prefer just to wait until the brief, if that is ok.",0.05910027399659157,0.06290445476770401,0.8779952526092529
968,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.04097260162234306,0.9205603003501892,0.03846712410449982
969,He is busy today,0.1115046888589859,0.7767736911773682,0.11172159016132355
970,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9614998698234558,0.01893346756696701,0.019566630944609642
971,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.026433272287249565,0.024196742102503777,0.9493700265884399
972,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.037368740886449814,0.9241778254508972,0.03845343366265297
973,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.027989480644464493,0.029860561713576317,0.9421499371528625
974,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570388793945312,0.02145080454647541,0.021510319784283638
975,"No, he is not here. I am taking his place.",0.11296797543764114,0.11253899335861206,0.7744930386543274
976,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.04417808726429939,0.04834519326686859,0.9074767231941223
977,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971378087997437,0.03308316320180893,0.9359453916549683
978,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9573271870613098,0.02112046629190445,0.021552378311753273
979,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.026440314948558807,0.024196764454245567,0.9493628740310669
980,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834754601120949,0.9221746325492859,0.0394778810441494
981,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736871853470802,0.9241836667060852,0.03844762593507767
982,"Hello, sir. Have you eaten yet?",0.06699920445680618,0.06685954332351685,0.8661412596702576
983,"Hello, sir. Have you eaten yet?",0.06699920445680618,0.06685954332351685,0.8661412596702576
984,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.04417794942855835,0.048398297280073166,0.907423734664917
985,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009730219841003,0.04997275024652481,0.04905422776937485
986,I don't have any questions right now.,0.09542922675609589,0.8182277679443359,0.08634299784898758
987,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.025160005316138268,0.0252675823867321,0.9495724439620972
988,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736873343586922,0.924180269241333,0.03845103085041046
989,He is busy today,0.1115046963095665,0.7767735719680786,0.1117216944694519
990,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812800645828247,0.05886658653616905,0.059853341430425644
991,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002275317907333,0.029680710285902023,0.9413170218467712
992,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834754601120949,0.9221757054328918,0.03947680816054344
993,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.04233464226126671,0.043365661054849625,0.9142996668815613
994,Can I talk with you in private once questions are over?,0.42535704374313354,0.4889530539512634,0.08568987995386124
995,I don't have any questions right now.,0.09541831165552139,0.8182388544082642,0.08634284883737564
996,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315472841262817,0.03405812755227089,0.03439461067318916
997,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027555977925658226,0.9453811645507812,0.02706282213330269
998,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.961476743221283,0.018934648483991623,0.01958862505853176
999,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872971057892,0.9241809844970703,0.03845031186938286
1000,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.044178083539009094,0.0483432337641716,0.9074786901473999
1001,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812646865844727,0.058868054300546646,0.059867288917303085
1002,He is busy today,0.1115047037601471,0.7767736911773682,0.11172164231538773
1003,I’d rather not say.,0.11197483539581299,0.776336669921875,0.11168844997882843
1004,I’d rather not say.,0.11197417229413986,0.7763374447822571,0.11168838292360306
1005,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.02516104467213154,0.025268277153372765,0.9495706558227539
1006,Can I talk with you in private once questions are over?,0.42635029554367065,0.48796650767326355,0.08568321913480759
1007,"I'd really prefer just to wait until the brief, if that is ok.",0.059099603444337845,0.06287721544504166,0.8780231475830078
1008,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834754228591919,0.9221754670143127,0.039477039128541946
1009,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.02637229859828949,0.028073573485016823,0.9455540776252747
1010,He is busy today,0.11150471866130829,0.7767736315727234,0.11172164976596832
1011,I’d rather not say.,0.11197412759065628,0.7763375639915466,0.11168834567070007
1012,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307575821876526,0.035087428987026215,0.03415500372648239
1013,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362598106265068,0.030382825061678886,0.9422545433044434
1014,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.957037627696991,0.02145109884440899,0.02151130512356758
1015,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.027989454567432404,0.029854852706193924,0.942155659198761
1016,"Hello, sir. Have you eaten yet?",0.06699912250041962,0.06685953587293625,0.8661413788795471
1017,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.02736259438097477,0.030380908399820328,0.942256510257721
1018,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971404165029526,0.03309519961476326,0.9359333515167236
1019,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.02798943966627121,0.029853031039237976,0.942157506942749
1020,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.957334041595459,0.02112041600048542,0.021545568481087685
1021,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9614981412887573,0.01893339864909649,0.01956847496330738
1022,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.0472324900329113,0.9098835587501526,0.0428839810192585
1023,Can I talk with you in private once questions are over?,0.42638465762138367,0.48793211579322815,0.0856831967830658
1024,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971357598900795,0.03307678923010826,0.935951828956604
1025,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584260821342468,0.06099868565797806,0.8831587433815002
1026,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.025162260979413986,0.02527018077671528,0.9495675563812256
1027,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.03097136691212654,0.03307946026325226,0.9359491467475891
1028,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.018261563032865524,0.014817087911069393,0.9669213891029358
1029,"I'd really prefer just to wait until the brief, if that is ok.",0.05910033360123634,0.06290698796510696,0.8779926896095276
1030,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362503111362457,0.030351608991622925,0.9422858953475952
1031,"No, he is not here. I am taking his place.",0.11297137290239334,0.11254020035266876,0.7744883894920349
1032,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307489395141602,0.035096004605293274,0.03415503352880478
1033,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.02736247144639492,0.03033958561718464,0.9422979950904846
1034,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.018266288563609123,0.014817077666521072,0.9669166207313538
1035,I’d rather not say.,0.11197441071271896,0.7763371467590332,0.11168844252824783
1036,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307515621185303,0.03509337455034256,0.03415503725409508
1037,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.025158431380987167,0.02526629902422428,0.9495753049850464
1038,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812689185142517,0.05886789411306381,0.059863194823265076
1039,I’d rather not say.,0.11197426170110703,0.7763374447822571,0.11168834567070007
1040,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812696933746338,0.058868106454610825,0.059862181544303894
1041,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307562708854675,0.03508874773979187,0.034155018627643585
1042,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.026410885155200958,0.024196671321988106,0.9493924379348755
1043,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.055842626839876175,0.06101970747113228,0.8831376433372498
1044,"No, he is not here. I am taking his place.",0.11296451836824417,0.11253885924816132,0.7744966149330139
1045,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002245515584946,0.02967250533401966,0.9413252472877502
1046,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.02755904756486416,0.9453779458999634,0.02706301212310791
1047,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002444818615913,0.02967875823378563,0.9413188099861145
1048,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.018256187438964844,0.014817100018262863,0.9669266939163208
1049,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812779188156128,0.05886705592274666,0.059855036437511444
1050,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.02643260732293129,0.024196738377213478,0.9493706226348877
1051,"No, he is not here. I am taking his place.",0.11295275390148163,0.11253370344638824,0.7745135426521301
1052,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002275317907333,0.02968072146177292,0.9413170218467712
1053,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9027237296104431,0.04585849866271019,0.0514177642762661
1054,"No, he is not here. I am taking his place.",0.11296983808279037,0.11254146695137024,0.7744886875152588
1055,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971422791481018,0.033103957772254944,0.9359245896339417
1056,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.02642446756362915,0.024196714162826538,0.9493788480758667
1057,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362462133169174,0.030337879434227943,0.9422996640205383
1058,"No, he is not here. I am taking his place.",0.11295264214277267,0.11253359913825989,0.7745137214660645
1059,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.039382703602313995,0.9209017157554626,0.039715614169836044
1060,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.037263497710227966,0.03987099230289459,0.9228655099868774
1061,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315481781959534,0.034058161079883575,0.03439366817474365
1062,It won't take long.,0.08507730811834335,0.09217826277017593,0.8227444291114807
1063,It won't take long.,0.08507747203111649,0.09221342951059341,0.8227090835571289
1064,Why does it have to be in private? We don't have a ton of time. ,0.08439052850008011,0.8293449878692627,0.08626453578472137
1065,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.02900220826268196,0.029672831296920776,0.9413249492645264
1066,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.01904197223484516,0.9616963267326355,0.01926170103251934
1067,He is busy today,0.1115046814084053,0.7767737507820129,0.11172158271074295
1068,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307503700256348,0.035094551742076874,0.034155067056417465
1069,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9614768028259277,0.018934352323412895,0.019588829949498177
1070,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426324963569641,0.028689496219158173,0.028678014874458313
1071,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9134842157363892,0.041777294129133224,0.04473850503563881
1072,I’d rather not say.,0.11197462677955627,0.7763368487358093,0.11168850213289261
1073,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315488934516907,0.034058064222335815,0.03439303860068321
1074,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0423346646130085,0.04336376488208771,0.9143015742301941
1075,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.01827170141041279,0.0148170692846179,0.9669111967086792
1076,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.025160588324069977,0.02526790462434292,0.9495715498924255
1077,"No, he is not here. I am taking his place.",0.11295278370380402,0.11253374069929123,0.7745135426521301
1078,It won't take long.,0.08507727086544037,0.09216654300689697,0.8227562308311462
1079,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.02516021393239498,0.02526969090104103,0.9495701193809509
1080,"I'd really prefer just to wait until the brief, if that is ok.",0.0590987354516983,0.06284207105636597,0.8780591487884521
1081,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002027586102486,0.02967275306582451,0.9413251876831055
1082,Can you explain to me why we are setting up two individual aid stations?,0.05498744547367096,0.896368145942688,0.048644375056028366
1083,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834753483533859,0.9221776127815247,0.03947490081191063
1084,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.03064945712685585,0.029199538752436638,0.9401509761810303
1085,He is busy today,0.1115046814084053,0.7767736315727234,0.11172167211771011
1086,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.02516143210232258,0.02527043968439102,0.9495681524276733
1087,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570377469062805,0.021450567990541458,0.02151171676814556
1088,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.961499810218811,0.018933411687612534,0.019566820934414864
1089,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362491935491562,0.030348028987646103,0.9422894716262817
1090,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0409262590110302,0.9206069707870483,0.03846684470772743
1091,He is busy today,0.1115046814084053,0.7767737507820129,0.11172160506248474
1092,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0306549072265625,0.029199576005339622,0.9401454925537109
1093,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.025159545242786407,0.025267118588089943,0.949573278427124
1094,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834755718708038,0.922173261642456,0.03947919234633446
1095,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042031839489937,0.961696207523346,0.019261755049228668
1096,I’d rather not say.,0.11197444796562195,0.7763370871543884,0.11168844997882843
1097,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.04417808726429939,0.048343535512685776,0.907478392124176
1098,I don't have any questions right now.,0.09551379829645157,0.8181421160697937,0.08634413033723831
1099,I’d rather not say.,0.1119745597243309,0.7763370275497437,0.11168840527534485
1100,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9614901542663574,0.018933508545160294,0.01957634650170803
