,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
1300,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380480647087097,0.015431991778314114,0.015581927262246609,0.015502373687922955,0.015435654670000076
1301,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8992733359336853,0.025179548189044,0.025113044306635857,0.025288330391049385,0.025145720690488815
1302,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382206082344,0.91050124168396,0.022436777129769325,0.022383490577340126,0.02236468903720379
1303,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015484495088458061,0.015477413311600685,0.9380829334259033,0.015492190606892109,0.015462961047887802
1304,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9494781494140625,0.01290280930697918,0.012511448003351688,0.012516475282609463,0.012591115199029446
1305,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410317711532116,0.013393700122833252,0.9463405013084412,0.013419599272310734,0.01343590673059225
1306,I’d rather not say.,0.06668700277805328,0.06720389425754547,0.7319352626800537,0.0675017461180687,0.06667208671569824
1307,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.28931811451911926,0.025000905618071556,0.025130411610007286,0.025348134338855743,0.6352024078369141
1308,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9190053939819336,0.02045374922454357,0.020285623148083687,0.02004116214811802,0.020214110612869263
1309,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.015998365357518196,0.015456150285899639,0.01561042107641697,0.9374099969863892,0.01552510354667902
1310,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269179701805115,0.01822667382657528,0.018278248608112335,0.018304264172911644,0.018272848799824715
1311,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363843016326427,0.014332174323499203,0.942505419254303,0.014386095106601715,0.014412478543817997
1312,The plan was to use one large aid station with American medics running it. How is this way better?,0.4739548861980438,0.01732112467288971,0.016736818477511406,0.01676267571747303,0.47522446513175964
1313,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.012591619044542313,0.012633081525564194,0.04222852736711502,0.919988751411438,0.012558003887534142
1314,"I'd really prefer just to wait until the brief, if that is ok.",0.03340960294008255,0.8664727210998535,0.03335873410105705,0.03341832011938095,0.033340681344270706
1315,Can you explain to me why we are setting up two individual aid stations?,0.885050892829895,0.02871878258883953,0.028707249090075493,0.028875814750790596,0.028647277504205704
1316,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380466341972351,0.015431991778314114,0.015583306550979614,0.015502406284213066,0.015435654670000076
1317,"Hello, sir. Have you eaten yet?",0.04004755988717079,0.04042129963636398,0.04000081866979599,0.04000094160437584,0.8395293354988098
1318,It won't take long.,0.05232802778482437,0.7956382632255554,0.050545383244752884,0.05099920555949211,0.0504891537129879
1319,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022554198279976845,0.022589009255170822,0.02248656563460827,0.9099016189575195,0.02246861718595028
1320,Can I talk with you in private once questions are over?,0.051106493920087814,0.05004975572228432,0.050163429230451584,0.7949807047843933,0.05369962379336357
1321,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.025086216628551483,0.899827778339386,0.025012392550706863,0.025000223889946938,0.02507336437702179
1322,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.02870425395667553,0.02857195772230625,0.028650891035795212,0.028795737773180008,0.8852771520614624
1323,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510354191064835,0.01540466770529747,0.015443152748048306,0.9381742477416992,0.01546755526214838
1324,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9190058708190918,0.020453201606869698,0.02028561756014824,0.02004116028547287,0.020214106887578964
1325,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.033533431589603424,0.033550508320331573,0.8657634854316711,0.03374706581234932,0.033405549824237823
1326,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022559143602848053,0.022600214928388596,0.02248668298125267,0.9098852872848511,0.022468719631433487
1327,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0170646570622921,0.016802366822957993,0.9322999119758606,0.016862591728568077,0.016970491036772728
1328,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269103407859802,0.01822669245302677,0.018278926610946655,0.018310444429516792,0.01827358268201351
1329,He is busy today,0.06734530627727509,0.06878988444805145,0.06769407540559769,0.728843629360199,0.06732714176177979
1330,"I'd really prefer just to wait until the brief, if that is ok.",0.03340921550989151,0.8664732575416565,0.03335873410105705,0.033418089151382446,0.033340681344270706
1331,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194581165909767,0.011154896579682827,0.011220836080610752,0.9550464153289795,0.01138332299888134
1332,Why does it have to be in private? We don't have a ton of time. ,0.05056106671690941,0.05025239288806915,0.05027676746249199,0.7986392378807068,0.05027058348059654
1333,I don't have any questions right now.,0.05094151943922043,0.050335027277469635,0.05044066905975342,0.7979538440704346,0.05032895505428314
1334,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380428194999695,0.015431994572281837,0.015587076544761658,0.015502399764955044,0.015435656532645226
1335,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0154844606295228,0.015477420762181282,0.938082754611969,0.015492388047277927,0.015462961979210377
1336,Can I talk with you in private once questions are over?,0.05110648274421692,0.050049759447574615,0.050163429230451584,0.794985294342041,0.05369504168629646
1337,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.01341027021408081,0.013393694534897804,0.9463404417037964,0.013419590890407562,0.013435989618301392
1338,Can you explain to me why we are setting up two individual aid stations?,0.8850530385971069,0.028718771412968636,0.028707221150398254,0.028873693197965622,0.028647270053625107
1339,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380456209182739,0.015431994572281837,0.015584302134811878,0.015502414666116238,0.015435656532645226
1340,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510447323322296,0.015404668636620045,0.01544315367937088,0.9381741881370544,0.01546755712479353
1341,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193873405456543,0.02011733688414097,0.02010042779147625,0.02024676278233528,0.0201481394469738
1342,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326941967010498,0.01674685999751091,0.016851697117090225,0.016769729554653168,0.01693754456937313
1343,"No, he is not here. I am taking his place.",0.7326133251190186,0.06737641990184784,0.0666690394282341,0.06667017936706543,0.06667104363441467
1344,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.033533431589603424,0.03355052322149277,0.8657630085945129,0.03374754637479782,0.03340555354952812
1345,He is busy today,0.06734514236450195,0.06877138465642929,0.06769376248121262,0.7288627624511719,0.06732696294784546
1346,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510215424001217,0.01540466770529747,0.015443152748048306,0.9381744265556335,0.01546755712479353
1347,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510158613324165,0.015404668636620045,0.015443152748048306,0.9381744861602783,0.015467560850083828
1348,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410291634500027,0.013393696397542953,0.9463406205177307,0.013419597409665585,0.013435798697173595
1349,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9190060496330261,0.02045304886996746,0.02028561756014824,0.02004116214811802,0.020214108750224113
1350,Can you explain to me why we are setting up two individual aid stations?,0.8850387930870056,0.02871883101761341,0.028707299381494522,0.028887802734971046,0.028647299855947495
1351,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.023035435006022453,0.022759627550840378,0.02244240790605545,0.909390389919281,0.02237212471663952
1352,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.012591980397701263,0.01263346616178751,0.040405649691820145,0.921810507774353,0.012558368034660816
1353,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194570921361446,0.011154892854392529,0.011220821179449558,0.9550578594207764,0.011371919885277748
1354,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022565586492419243,0.022597001865506172,0.022486703470349312,0.9098820090293884,0.022468741983175278
1355,I’d rather not say.,0.06668698787689209,0.06720180064439774,0.7319595217704773,0.06747958064079285,0.06667208671569824
1356,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.02870415709912777,0.028571953997015953,0.028650887310504913,0.02879512496292591,0.8852778673171997
1357,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02524627558887005,0.0262233205139637,0.8977862000465393,0.025562817230820656,0.025181403383612633
1358,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.017062509432435036,0.016802366822957993,0.9323021173477173,0.01686258800327778,0.016970431432127953
1359,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.017083315178751945,0.016802389174699783,0.9322807192802429,0.01686262898147106,0.01697090081870556
1360,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194572784006596,0.011154893785715103,0.011220823973417282,0.9550555944442749,0.01137404702603817
1361,I’d rather not say.,0.06668700277805328,0.06720490008592606,0.7319427728652954,0.0674932673573494,0.06667208671569824
1362,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193865656852722,0.020117366686463356,0.020100433379411697,0.020247265696525574,0.020148351788520813
1363,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022561583667993546,0.02259737439453602,0.022486690431833267,0.909885585308075,0.02246873266994953
1364,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373366966843605,0.0343894399702549,0.03344577178359032,0.8650935888290405,0.03333750367164612
1365,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01551032718271017,0.015404666773974895,0.015443150885403156,0.9381742477416992,0.015467554330825806
1366,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410262763500214,0.013393698260188103,0.9463405609130859,0.01341962069272995,0.01343586202710867
1367,"No, he is not here. I am taking his place.",0.7326175570487976,0.06737213581800461,0.0666690319776535,0.06667017191648483,0.06667103618383408
1368,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326890110969543,0.016746865585446358,0.01685173250734806,0.016769738867878914,0.016942644491791725
1369,I don't have any questions right now.,0.050928425043821335,0.05033494532108307,0.05044054239988327,0.7979671955108643,0.050328873097896576
1370,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9190065264701843,0.02045258693397045,0.02028561569750309,0.02004116214811802,0.020214106887578964
1371,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0337337851524353,0.03441919758915901,0.033445801585912704,0.8650637269020081,0.03333750367164612
1372,"Hello, sir. Have you eaten yet?",0.04004755616188049,0.0404188297688961,0.04000081866979599,0.04000094160437584,0.8395318388938904
1373,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.028704367578029633,0.02857195772230625,0.028650904074311256,0.028800373896956444,0.8852723836898804
1374,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382019817829,0.9105011224746704,0.022436678409576416,0.022383632138371468,0.022364694625139236
1375,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.015994610264897346,0.01545614656060934,0.015610413625836372,0.93741375207901,0.015525097958743572
1376,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9189995527267456,0.020459461957216263,0.020285645499825478,0.02004116214811802,0.020214123651385307
1377,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510776080191135,0.01540466770529747,0.015443151816725731,0.9381738305091858,0.015467558056116104
1378,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193846583366394,0.02011735551059246,0.020100440829992294,0.020249010995030403,0.02014850825071335
1379,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373384848237038,0.03443658724427223,0.0334458090364933,0.8650462627410889,0.03333750367164612
1380,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.010110863484442234,0.010052969679236412,0.010116572491824627,0.01006520725786686,0.9596543908119202
1381,Can you explain to me why we are setting up two individual aid stations?,0.885047435760498,0.028718814253807068,0.028707273304462433,0.028879236429929733,0.0286472849547863
1382,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.022399943321943283,0.022249355912208557,0.02231660671532154,0.02237587608397007,0.9106582403182983
1383,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9189947247505188,0.02046433463692665,0.02028566785156727,0.02004116401076317,0.02021414041519165
1384,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.022399703040719032,0.022249354049563408,0.022316601127386093,0.022375907748937607,0.9106584787368774
1385,I don't have any questions right now.,0.050923027098178864,0.05033491179347038,0.05044049024581909,0.7979727387428284,0.05032883957028389
1386,He is busy today,0.06734512001276016,0.06876911967992783,0.06769371777772903,0.7288650870323181,0.06732694059610367
1387,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9190046191215515,0.020454447716474533,0.020285623148083687,0.02004116214811802,0.020214110612869263
1388,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.023080745711922646,0.022759832441806793,0.02244247868657112,0.9093448519706726,0.022372152656316757
1389,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.02256164327263832,0.022602533921599388,0.022486736997961998,0.9098802804946899,0.022468747571110725
1390,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015484477393329144,0.015477417968213558,0.9380825757980347,0.015492514707148075,0.0154629647731781
1391,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373372554779053,0.03440320864319801,0.03344578668475151,0.8650797605514526,0.03333750367164612
1392,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.02239982970058918,0.022249354049563408,0.022316601127386093,0.022375883534550667,0.9106583595275879
1393,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.01548448484390974,0.015477423556149006,0.9380828142166138,0.015492324717342854,0.015462963841855526
1394,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.033533427864313126,0.03355050086975098,0.8657633066177368,0.03374719247221947,0.033405549824237823
1395,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380427002906799,0.015431995503604412,0.01558722835034132,0.015502429567277431,0.0154356574639678
1396,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02524627186357975,0.026221944019198418,0.8977875709533691,0.025562766939401627,0.025181399658322334
1397,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373367339372635,0.034390948712825775,0.03344577178359032,0.8650920987129211,0.03333749994635582
1398,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194578371942043,0.011154895648360252,0.011220833286643028,0.9550483822822571,0.011381278745830059
1399,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.025085797533392906,0.8998284339904785,0.025012390688061714,0.025000223889946938,0.02507314644753933
1400,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373367711901665,0.03439169377088547,0.03344577178359032,0.8650913834571838,0.03333750367164612
1401,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382019817829,0.9105016589164734,0.022436456754803658,0.022383365780115128,0.022364681586623192
1402,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.008439233526587486,0.9663357138633728,0.008433342911303043,0.008384349755942822,0.008407365530729294
1403,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.03353346884250641,0.0335506834089756,0.8657625317573547,0.03374782204627991,0.03340555354952812
1404,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.926913321018219,0.018226690590381622,0.018278811126947403,0.018307989463210106,0.01827320083975792
1405,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.02255464345216751,0.022589925676584244,0.02248658426105976,0.9099002480506897,0.022468632087111473
1406,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01551105547696352,0.01540466770529747,0.015443152748048306,0.9381735324859619,0.015467558056116104
1407,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9327036142349243,0.016746848821640015,0.016851579770445824,0.016769712790846825,0.016928216442465782
1408,Can I talk with you in private once questions are over?,0.05110663175582886,0.05004977062344551,0.050163473933935165,0.794906497001648,0.05377361923456192
1409,The plan was to use one large aid station with American medics running it. How is this way better?,0.47385042905807495,0.017321106046438217,0.016736824065446854,0.016762686893343925,0.4753289520740509
1410,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.01706624962389469,0.01680237427353859,0.9322971105575562,0.016862602904438972,0.016971714794635773
1411,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.012590529397130013,0.012631922028958797,0.04775417223572731,0.9144664406776428,0.012556912377476692
1412,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015484500676393509,0.015477427281439304,0.938082754611969,0.015492335893213749,0.0154629647731781
1413,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.01548448484390974,0.015477417968213558,0.9380828142166138,0.015492323786020279,0.015462961047887802
1414,Can I talk with you in private once questions are over?,0.05110669508576393,0.05004977807402611,0.050163496285676956,0.7948704957962036,0.05380956828594208
1415,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.017069371417164803,0.016802377998828888,0.9322940111160278,0.01686260849237442,0.016971638426184654
1416,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9190018773078918,0.020457230508327484,0.02028563618659973,0.02004116214811802,0.02021411992609501
1417,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269140362739563,0.018226686865091324,0.01827884465456009,0.018307238817214966,0.018273208290338516
1418,"Hello, sir. Have you eaten yet?",0.04004756361246109,0.04042411223053932,0.04000081866979599,0.04000094160437584,0.8395265936851501
1419,"No, he is not here. I am taking his place.",0.7326101064682007,0.06737963110208511,0.0666690319776535,0.06667017191648483,0.06667103618383408
1420,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510288067162037,0.01540466770529747,0.015443152748048306,0.938174307346344,0.015467558987438679
1421,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.025070741772651672,0.025056246668100357,0.02513430267572403,0.025051651522517204,0.8996870517730713
1422,Can I talk with you in private once questions are over?,0.05110665038228035,0.05004977807402611,0.05016348510980606,0.7948941588401794,0.053785957396030426
1423,The plan was to use one large aid station with American medics running it. How is this way better?,0.47252365946769714,0.017364025115966797,0.016736872494220734,0.016762828454375267,0.4766126573085785
1424,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326967000961304,0.01674685627222061,0.016851697117090225,0.01676972396671772,0.01693502813577652
1425,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01551036722958088,0.01540466770529747,0.015443152748048306,0.9381742477416992,0.01546755712479353
1426,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.017063431441783905,0.016802366822957993,0.9323011636734009,0.016862589865922928,0.016970450058579445
1427,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022555913776159286,0.022603707388043404,0.022486673668026924,0.9098849892616272,0.02246871218085289
1428,Why does it have to be in private? We don't have a ton of time. ,0.05056176707148552,0.05025242269039154,0.05027684569358826,0.7986383438110352,0.05027061700820923
1429,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194578371942043,0.011154895648360252,0.011220832355320454,0.9550491571426392,0.011380581185221672
1430,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0223139226436615,0.9104899764060974,0.022444533184170723,0.022386325523257256,0.02236524038016796
1431,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9494633078575134,0.01291763223707676,0.012511448934674263,0.012516477145254612,0.012591124512255192
1432,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9189971685409546,0.020461807027459145,0.020285656675696373,0.02004116214811802,0.020214131101965904
1433,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510239638388157,0.01540466770529747,0.015443152748048306,0.9381744265556335,0.015467559918761253
1434,"No, he is not here. I am taking his place.",0.7326198816299438,0.06736986339092255,0.0666690394282341,0.06667017936706543,0.06667103618383408
1435,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373360261321068,0.03437446430325508,0.03344575688242912,0.8651086688041687,0.03333749994635582
1436,"I'd really prefer just to wait until the brief, if that is ok.",0.03340943530201912,0.8664730191230774,0.033358730375766754,0.03341814503073692,0.03334067761898041
1437,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.022403473034501076,0.022249359637498856,0.022316697984933853,0.022379303351044655,0.9106511473655701
1438,The plan was to use one large aid station with American medics running it. How is this way better?,0.47079023718833923,0.017320483922958374,0.016736898571252823,0.016762958839535713,0.4783893823623657
1439,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.016922181472182274,0.01679154299199581,0.9320736527442932,0.01697015017271042,0.0172424279153347
1440,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.926913857460022,0.018226686865091324,0.01827862858772278,0.018307646736502647,0.018273163586854935
1441,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.016922174021601677,0.016791539266705513,0.9320754408836365,0.01697014458477497,0.01724069006741047
1442,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015515930950641632,0.015404668636620045,0.015443231910467148,0.9381682276725769,0.015467881225049496
1443,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382206082344,0.91050124168396,0.02243669144809246,0.022383589297533035,0.022364675998687744
1444,It won't take long.,0.0522315539419651,0.7957358956336975,0.050545092672109604,0.05099857226014137,0.050488900393247604
1445,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.28924521803855896,0.025000907480716705,0.02513040602207184,0.025348106399178505,0.6352753639221191
1446,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.025087542831897736,0.8998267650604248,0.025012394413352013,0.025000225752592087,0.025073068216443062
1447,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373361751437187,0.03437642380595207,0.03344576060771942,0.8651067018508911,0.03333750367164612
1448,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410265557467937,0.013393692672252655,0.9463405609130859,0.013419630005955696,0.013435833156108856
1449,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.028704246506094933,0.028571953997015953,0.028650891035795212,0.028796451166272163,0.8852764368057251
1450,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193936586380005,0.020117294043302536,0.020100409165024757,0.020240744575858116,0.02014787681400776
1451,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.016007110476493835,0.015456150285899639,0.015610432252287865,0.9374011754989624,0.015525107271969318
1452,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510489232838154,0.01540466770529747,0.015443151816725731,0.9381741285324097,0.015467558056116104
1453,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9494811296463013,0.012899832800030708,0.012511447072029114,0.012516474351286888,0.012591112405061722
1454,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9327027201652527,0.016746852546930313,0.016851581633090973,0.016769714653491974,0.01692911982536316
1455,It won't take long.,0.05231539160013199,0.7956510186195374,0.0505453422665596,0.050999123603105545,0.050489116460084915
1456,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373376652598381,0.03441523388028145,0.03344579413533211,0.865067720413208,0.03333750367164612
1457,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9494608640670776,0.012920055538415909,0.012511448934674263,0.012516477145254612,0.012591126374900341
1458,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.01259287167340517,0.012634416110813618,0.035942643880844116,0.9262707829475403,0.01255926862359047
1459,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.016922174021601677,0.016791539266705513,0.932076096534729,0.016970142722129822,0.01724007911980152
1460,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373374044895172,0.03440878912806511,0.03344578295946121,0.8650741577148438,0.03333749622106552
1461,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.02507074363529682,0.025056250393390656,0.025134552270174026,0.025051655247807503,0.8996868133544922
1462,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022564219310879707,0.022595327347517014,0.02248668298125267,0.909885048866272,0.022468721494078636
1463,"I'd really prefer just to wait until the brief, if that is ok.",0.03340926393866539,0.8664731383323669,0.03335873410105705,0.033418163657188416,0.033340681344270706
1464,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373368829488754,0.034393731504678726,0.033445779234170914,0.8650892972946167,0.03333750367164612
1465,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193887710571289,0.020117349922657013,0.0201004259288311,0.020245319232344627,0.020148158073425293
1466,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.016922183334827423,0.01679154299199581,0.9320720434188843,0.016970153898000717,0.017244091257452965
