,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12
949,"Hello, sir. Have you eaten yet?",0.01666671223938465,0.8166661262512207,0.016666723415255547,0.01666671223938465,0.01666671223938465,0.016666779294610023,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.016666723415255547
950,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.006410527043044567,0.006410430185496807,0.006410450674593449,0.006410390138626099,0.006410486996173859,0.006410621106624603,0.006410383619368076,0.0064103491604328156,0.9294851422309875,0.006410519126802683,0.006410365924239159,0.006410330533981323
951,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952494218945503,0.005952472332865,0.005952569656074047,0.00595269538462162,0.005952516570687294,0.0059524946846067905,0.005952589679509401,0.0059525733813643456,0.005952486768364906,0.9345217347145081,0.0059527745470404625,0.005952609237283468
952,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006410358939319849,0.006410338915884495,0.006410353817045689,0.00641032587736845,0.006410365924239159,0.006410348229110241,0.0064103370532393456,0.006410319823771715,0.006410378031432629,0.9294862747192383,0.006410331930965185,0.006410321686416864
953,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.010416772216558456,0.8854132890701294,0.01041715033352375,0.0104167889803648,0.010417112149298191,0.010417134501039982,0.010416950099170208,0.010416937060654163,0.010417278856039047,0.010416899807751179,0.010416906327009201,0.010416791774332523
954,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006410307716578245,0.006410303059965372,0.0064103370532393456,0.006410364527255297,0.00641034496948123,0.006410321686416864,0.006410351488739252,0.0064105563797056675,0.006410330533981323,0.006410354282706976,0.006410317495465279,0.929486095905304
955,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00925933662801981,0.009259392507374287,0.009259320795536041,0.009259339421987534,0.00925939530134201,0.009259500540792942,0.009259413927793503,0.8981461524963379,0.009259674698114395,0.009259405545890331,0.009259659796953201,0.009259349666535854
956,Can you explain to me why we are setting up two individual aid stations?,0.011904922313988209,0.011904899030923843,0.011905040591955185,0.869045078754425,0.011904871091246605,0.011905274353921413,0.011904853396117687,0.011904891580343246,0.011905256658792496,0.011904874816536903,0.011905108578503132,0.011904899962246418
957,Can you explain to me why we are setting up two individual aid stations?,0.011904923245310783,0.011904899962246418,0.01190504152327776,0.869045078754425,0.01190487202256918,0.011905286461114883,0.011904854327440262,0.011904892511665821,0.01190525759011507,0.011904875747859478,0.011905109509825706,0.011904900893568993
958,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.013889017514884472,0.013888999819755554,0.013888965360820293,0.8472195863723755,0.013888997957110405,0.013889028690755367,0.013889155350625515,0.01388915441930294,0.013889136724174023,0.013889143243432045,0.01388914417475462,0.013889661990106106
959,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.009259648621082306,0.8981465697288513,0.009259368292987347,0.009259355254471302,0.009259414859116077,0.009259460493922234,0.009259343147277832,0.009259318932890892,0.009259367361664772,0.009259452112019062,0.009259420447051525,0.009259326383471489
960,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.013889022171497345,0.013889003545045853,0.013888969086110592,0.01389037724584341,0.013889006339013577,0.013889032416045666,0.013889163732528687,0.01388915628194809,0.01388914231210947,0.013889170251786709,0.013889147900044918,0.8472188115119934
961,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006410358007997274,0.0064103384502232075,0.006410353351384401,0.006410325411707163,0.006410373840481043,0.006410347763448954,0.006410336587578058,0.006410319358110428,0.006410379894077778,0.9294862747192383,0.006410331465303898,0.006410321220755577
962,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.010416769422590733,0.010416778735816479,0.010416900739073753,0.01041704136878252,0.010416745208203793,0.010417047888040543,0.010416723787784576,0.010416805744171143,0.885414719581604,0.010416755452752113,0.010416891425848007,0.010416824370622635
963,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.013889017514884472,0.013888999819755554,0.013888965360820293,0.8472195863723755,0.013888997957110405,0.013889028690755367,0.013889155350625515,0.01388915441930294,0.013889136724174023,0.013889143243432045,0.01388914417475462,0.013889661990106106
964,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888916932046413,0.013888916932046413,0.013888957910239697,0.013888964429497719,0.013888935558497906,0.013888956978917122,0.013888946734368801,0.013888929039239883,0.013888930901885033,0.013889020308852196,0.8472215533256531,0.013888943940401077
965,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0075758988969028,0.00757592124864459,0.0075758276507258415,0.007575973402708769,0.007575881201773882,0.007575871888548136,0.007575864903628826,0.007575819734483957,0.007575852330774069,0.9166653156280518,0.007575914263725281,0.007575863506644964
966,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.010416771285235882,0.010416780598461628,0.010416902601718903,0.01041704323142767,0.010416747070848942,0.010417045094072819,0.010416725650429726,0.010416807606816292,0.885414719581604,0.010416757315397263,0.010416893288493156,0.010416826233267784
967,"I'd really prefer just to wait until the brief, if that is ok.",0.013889702968299389,0.013889132998883724,0.013889024965465069,0.013889621943235397,0.01388955395668745,0.013889423571527004,0.013889673165977001,0.013889174908399582,0.013889105059206486,0.013889017514884472,0.013889062218368053,0.8472175002098083
968,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.00925968587398529,0.009259368292987347,0.009259550832211971,0.8981451392173767,0.009259456768631935,0.009259695187211037,0.009259370155632496,0.009259412996470928,0.009259565733373165,0.009259365499019623,0.009259904734790325,0.009259484708309174
969,He is busy today,0.027777835726737976,0.027778111398220062,0.027777835726737976,0.027777858078479767,0.027777867391705513,0.027778299525380135,0.027778619900345802,0.6944394111633301,0.02777951769530773,0.027778053656220436,0.027778608724474907,0.027777977287769318
970,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.004166800528764725,0.004166751634329557,0.5913524627685547,0.004166781902313232,0.00416690856218338,0.004166761413216591,0.3669796884059906,0.004166771657764912,0.004166770726442337,0.004166800528764725,0.004166757687926292,0.004166747443377972
971,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0055556646548211575,0.005555651616305113,0.005555679555982351,0.005555677693337202,0.005555694457143545,0.005555680487304926,0.9388869404792786,0.005555823910981417,0.005555687937885523,0.0055559854954481125,0.0055557796731591225,0.0055557312443852425
972,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00925933662801981,0.009259392507374287,0.009259320795536041,0.009259339421987534,0.00925939530134201,0.009259500540792942,0.009259413927793503,0.8981461524963379,0.009259650483727455,0.009259405545890331,0.0092596635222435,0.009259349666535854
973,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.006410527043044567,0.006410430185496807,0.006410450674593449,0.006410390138626099,0.006410486996173859,0.006410633679479361,0.006410383619368076,0.0064103491604328156,0.9294851422309875,0.006410519126802683,0.006410365924239159,0.006410330533981323
974,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005208409391343594,0.005208382848650217,0.005208384245634079,0.9427074790000916,0.005208385176956654,0.005208405666053295,0.00520844291895628,0.005208426155149937,0.005208380986005068,0.005208398215472698,0.005208403337746859,0.005208490416407585
975,"No, he is not here. I am taking his place.",0.02777942083775997,0.027777893468737602,0.027778588235378265,0.027777893468737602,0.02777836099267006,0.6944401264190674,0.02777807042002678,0.027777893468737602,0.027777984738349915,0.0277779009193182,0.027777893468737602,0.02777797356247902
976,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.010416778735816479,0.010416767559945583,0.010416779667139053,0.010416754521429539,0.010417066514492035,0.010416798293590546,0.01041690818965435,0.01041673868894577,0.010416729375720024,0.010416743345558643,0.010416755452752113,0.8854151368141174
977,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0075758988969028,0.00757592124864459,0.0075758276507258415,0.00757597154006362,0.007575881201773882,0.007575871888548136,0.007575864903628826,0.007575819734483957,0.007575852330774069,0.9166653156280518,0.007575914263725281,0.007575863506644964
978,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0052084908820688725,0.005208452697843313,0.9427067041397095,0.005208514630794525,0.005208452697843313,0.005208475049585104,0.005208521615713835,0.005208462476730347,0.005208506714552641,0.005208517890423536,0.005208431743085384,0.005208440124988556
979,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005555663723498583,0.0055556511506438255,0.005555678624659777,0.0055556767620146275,0.0055556935258209705,0.005555679555982351,0.9388870596885681,0.005555823445320129,0.005555687006562948,0.005555866286158562,0.005555779207497835,0.005555730313062668
980,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259399957954884,0.009259385988116264,0.009259356185793877,0.009259401820600033,0.009259399957954884,0.898145854473114,0.009259543381631374,0.00925966165959835,0.009259538725018501,0.009259581565856934,0.009259459562599659,0.009259453043341637
981,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00925933662801981,0.009259392507374287,0.009259320795536041,0.009259339421987534,0.00925939530134201,0.009259500540792942,0.009259413927793503,0.8981462717056274,0.009259650483727455,0.009259405545890331,0.009259659796953201,0.009259349666535854
982,"Hello, sir. Have you eaten yet?",0.016666710376739502,0.8166660070419312,0.016666721552610397,0.016666710376739502,0.016666710376739502,0.01666681282222271,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666721552610397
983,"Hello, sir. Have you eaten yet?",0.01666671223938465,0.8166661262512207,0.016666723415255547,0.01666671223938465,0.01666671223938465,0.016666783019900322,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.016666723415255547
984,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.010416778735816479,0.010416767559945583,0.010416779667139053,0.010416754521429539,0.010417056269943714,0.010416798293590546,0.01041690818965435,0.01041673868894577,0.010416729375720024,0.010416743345558643,0.010416755452752113,0.8854151964187622
985,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.011905310675501823,0.3404640853404999,0.5404850244522095,0.01190498098731041,0.011905287392437458,0.011905040591955185,0.011905062943696976,0.011904976330697536,0.011904941871762276,0.011905284598469734,0.011905057355761528,0.011904975399374962
986,I don't have any questions right now.,0.020834142342209816,0.02083371765911579,0.0208340585231781,0.020834052935242653,0.02083430252969265,0.020833833143115044,0.02083379030227661,0.0208338163793087,0.7708258628845215,0.020833969116210938,0.020834825932979584,0.020833589136600494
987,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952493753284216,0.0059524718672037125,0.005952569656074047,0.005952694918960333,0.005952516105026007,0.005952494218945503,0.005952589213848114,0.0059525733813643456,0.005952486302703619,0.9345217347145081,0.005952764302492142,0.005952608771622181
988,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.009259338490664959,0.009259394370019436,0.00925932265818119,0.009259341284632683,0.00925939716398716,0.009259502403438091,0.009259415790438652,0.8981462717056274,0.009259652346372604,0.009259408339858055,0.009259662590920925,0.009259351529181004
989,He is busy today,0.027777832001447678,0.027778107672929764,0.027777832001447678,0.02777785435318947,0.027777863666415215,0.027778295800089836,0.027778616175055504,0.6944394111633301,0.027779554948210716,0.027778049930930138,0.02777860313653946,0.02777797356247902
990,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888915069401264,0.013888915069401264,0.013888956047594547,0.013888961635529995,0.013888933695852757,0.013888954184949398,0.013888944871723652,0.013888927176594734,0.013888928107917309,0.013889017514884472,0.8472215533256531,0.013888942077755928
991,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944556720554829,0.006944526918232441,0.006944557186216116,0.006944540422409773,0.9236096739768982,0.006944579537957907,0.006944729946553707,0.006944548338651657,0.006944549735635519,0.006944674998521805,0.0069445157423615456,0.006944556720554829
992,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259399957954884,0.009259385988116264,0.009259356185793877,0.009259401820600033,0.009259399957954884,0.898145854473114,0.009259543381631374,0.00925966165959835,0.009259538725018501,0.009259581565856934,0.009259459562599659,0.009259453043341637
993,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.010416772216558456,0.8854132890701294,0.01041715033352375,0.0104167889803648,0.010417112149298191,0.010417134501039982,0.010416950099170208,0.010416937060654163,0.010417280718684196,0.010416899807751179,0.010416906327009201,0.010416791774332523
994,Can I talk with you in private once questions are over?,0.7708265781402588,0.02083388715982437,0.020834602415561676,0.02083437703549862,0.020833849906921387,0.020833713933825493,0.020833689719438553,0.02083362266421318,0.020833909511566162,0.020833538845181465,0.02083461359143257,0.020833631977438927
995,I don't have any questions right now.,0.020834144204854965,0.02083372138440609,0.02083406038582325,0.020834054797887802,0.020834296941757202,0.020833835005760193,0.02083379402756691,0.020833820104599,0.7708263397216797,0.020833972841501236,0.0208344217389822,0.020833592861890793
996,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.908331573009491,0.008333399891853333,0.008333451114594936,0.008333511650562286,0.008333498612046242,0.00833345577120781,0.008333520032465458,0.008333665318787098,0.008333545178174973,0.008333434350788593,0.00833340734243393,0.008333525620400906
997,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006410358939319849,0.006410338915884495,0.006410353817045689,0.00641032587736845,0.006410368252545595,0.006410348229110241,0.0064103370532393456,0.006410319823771715,0.006410381756722927,0.9294862747192383,0.006410331930965185,0.006410321686416864
998,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.004166800994426012,0.004166752099990845,0.5835331082344055,0.00416678236797452,0.00416690856218338,0.004166761878877878,0.37479907274246216,0.004166771657764912,0.004166770726442337,0.004166800994426012,0.00416675815358758,0.004166747443377972
999,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00925933662801981,0.009259392507374287,0.009259320795536041,0.009259339421987534,0.00925939530134201,0.009259500540792942,0.009259413927793503,0.8981461524963379,0.009259650483727455,0.009259405545890331,0.009259678423404694,0.009259349666535854
1000,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.010416778735816479,0.010416767559945583,0.010416779667139053,0.010416754521429539,0.010417072102427483,0.010416798293590546,0.01041690818965435,0.01041673868894577,0.010416729375720024,0.010416743345558643,0.010416755452752113,0.8854151368141174
1001,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888916000723839,0.013888916000723839,0.013888956978917122,0.01388896256685257,0.013888934627175331,0.013888955116271973,0.013888945803046227,0.013888928107917309,0.013888929039239883,0.013889018446207047,0.8472215533256531,0.013888943009078503
1002,He is busy today,0.027777833864092827,0.027778109535574913,0.027777833864092827,0.027777856215834618,0.027777865529060364,0.027778297662734985,0.027778616175055504,0.6944398283958435,0.02777908742427826,0.027778051793575287,0.02777860313653946,0.02777797542512417
1003,I’d rather not say.,0.6944416761398315,0.027777954936027527,0.027777884155511856,0.02777816727757454,0.027778735384345055,0.02777804434299469,0.027778062969446182,0.02777787111699581,0.02777787111699581,0.02777789533138275,0.027777936309576035,0.027777954936027527
1004,I’d rather not say.,0.6944414973258972,0.027777954936027527,0.027777884155511856,0.02777816727757454,0.027778904885053635,0.02777804434299469,0.027778062969446182,0.02777787111699581,0.02777787111699581,0.02777789533138275,0.027777936309576035,0.027777954936027527
1005,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952493753284216,0.0059524718672037125,0.005952569656074047,0.005952756851911545,0.005952516105026007,0.005952494218945503,0.005952589213848114,0.0059525733813643456,0.005952486768364906,0.9345214366912842,0.00595296872779727,0.005952608771622181
1006,Can I talk with you in private once questions are over?,0.770826518535614,0.02083388715982437,0.02083458937704563,0.02083437703549862,0.020833849906921387,0.020833713933825493,0.020833689719438553,0.02083362266421318,0.020833909511566162,0.020833538845181465,0.020834678784012794,0.020833631977438927
1007,"I'd really prefer just to wait until the brief, if that is ok.",0.013889702968299389,0.013889132998883724,0.013889024965465069,0.013889622874557972,0.01388955395668745,0.013889423571527004,0.013890199363231659,0.013889174908399582,0.013889105059206486,0.013889017514884472,0.013889062218368053,0.8472169637680054
1008,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259400889277458,0.009259386919438839,0.009259357117116451,0.009259402751922607,0.009259400889277458,0.898145854473114,0.009259544312953949,0.009259662590920925,0.009259539656341076,0.009259581565856934,0.009259460493922234,0.009259453974664211
1009,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.00641035009175539,0.006410319358110428,0.006410338915884495,0.006410380359739065,0.006410484202206135,0.006410361733287573,0.0064103868789970875,0.006410380359739065,0.00641036918386817,0.9294858574867249,0.006410393863916397,0.0064103868789970875
1010,He is busy today,0.027777835726737976,0.027778111398220062,0.027777835726737976,0.027777858078479767,0.027777867391705513,0.027778299525380135,0.027778618037700653,0.6944398880004883,0.027779074385762215,0.027778053656220436,0.02777860499918461,0.027777977287769318
1011,I’d rather not say.,0.6944419145584106,0.027777953073382378,0.027777882292866707,0.02777816541492939,0.027778441086411476,0.02777804248034954,0.027778061106801033,0.027777869254350662,0.027777869254350662,0.027777893468737602,0.027777934446930885,0.027777953073382378
1012,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.008333494886755943,0.008333570323884487,0.9083314538002014,0.008333618752658367,0.008333427831530571,0.008333543315529823,0.008333401754498482,0.008333461359143257,0.008333655074238777,0.008333423174917698,0.008333501406013966,0.008333457633852959
1013,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006410307716578245,0.006410303059965372,0.0064103370532393456,0.006410364527255297,0.00641034496948123,0.006410321686416864,0.006410351488739252,0.006410820875316858,0.006410330533981323,0.006410354282706976,0.006410317495465279,0.9294858574867249
1014,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005208409391343594,0.005208382848650217,0.005208384245634079,0.942707359790802,0.005208385176956654,0.005208405666053295,0.00520844291895628,0.005208426155149937,0.005208380986005068,0.005208398215472698,0.005208403337746859,0.005208608228713274
1015,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.006410527043044567,0.006410430185496807,0.006410450674593449,0.006410390138626099,0.006410486996173859,0.006410674192011356,0.006410383619368076,0.0064103491604328156,0.9294850826263428,0.006410519126802683,0.006410365924239159,0.006410330533981323
1016,"Hello, sir. Have you eaten yet?",0.0166667141020298,0.8166660666465759,0.016666725277900696,0.0166667141020298,0.0166667141020298,0.01666678860783577,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.016666725277900696
1017,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006410307716578245,0.006410303059965372,0.0064103370532393456,0.006410364527255297,0.00641034496948123,0.006410321686416864,0.006410351488739252,0.006410554051399231,0.006410330533981323,0.006410354282706976,0.006410317495465279,0.929486095905304
1018,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.007575898431241512,0.007575920782983303,0.007575827185064554,0.007575977593660355,0.007575880736112595,0.007575870957225561,0.007575864437967539,0.007575818803161383,0.007575851399451494,0.9166653156280518,0.0075759137980639935,0.007575863040983677
1019,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00641052657738328,0.00641042971983552,0.006410450208932161,0.006410389672964811,0.006410486530512571,0.006410621572285891,0.006410383153706789,0.006410348694771528,0.9294852018356323,0.006410518661141396,0.006410365458577871,0.006410330068320036
1020,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.00520849134773016,0.005208452697843313,0.9427065849304199,0.005208514630794525,0.005208452697843313,0.005208475049585104,0.0052086180076003075,0.005208462476730347,0.005208506714552641,0.005208538379520178,0.005208431743085384,0.005208440124988556
1021,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.004166800994426012,0.004166752565652132,0.5881112813949585,0.004166782833635807,0.0041669090278446674,0.004166761878877878,0.3702208697795868,0.004166772589087486,0.004166771192103624,0.004166800994426012,0.004166758619248867,0.004166748374700546
1022,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.010416771285235882,0.010416780598461628,0.010416902601718903,0.010417045094072819,0.010416747070848942,0.010417085140943527,0.010416725650429726,0.010416807606816292,0.8854146599769592,0.010416757315397263,0.010416893288493156,0.010416826233267784
1023,Can I talk with you in private once questions are over?,0.7708264589309692,0.02083388715982437,0.02083458937704563,0.02083437703549862,0.020833849906921387,0.020833713933825493,0.020833689719438553,0.02083362266421318,0.020833909511566162,0.020833538845181465,0.020834730938076973,0.020833631977438927
1024,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.007575898431241512,0.007575920782983303,0.007575827185064554,0.007575973402708769,0.007575880736112595,0.007575870957225561,0.007575864437967539,0.007575818803161383,0.007575851399451494,0.9166653156280518,0.0075759137980639935,0.007575863040983677
1025,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.01388902124017477,0.013889002613723278,0.013888967223465443,0.013889703899621964,0.013889004476368427,0.013889030553400517,0.013889160938560963,0.013889155350625515,0.013889140449464321,0.01388916838914156,0.013889146037399769,0.8472194671630859
1026,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952493753284216,0.0059524718672037125,0.005952569656074047,0.005952697712928057,0.005952516105026007,0.005952494218945503,0.005952589213848114,0.0059525733813643456,0.005952486302703619,0.9345217347145081,0.005952767096459866,0.005952608771622181
1027,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0075758988969028,0.00757592124864459,0.0075758276507258415,0.007576101925224066,0.007575881201773882,0.007575871888548136,0.007575864903628826,0.007575819734483957,0.007575852330774069,0.9166651964187622,0.007575914263725281,0.007575863506644964
1028,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.003472309559583664,0.003472351236268878,0.0034723093267530203,0.003472310258075595,0.0034723866265267134,0.003472346579656005,0.0034722983837127686,0.003472312120720744,0.9618042707443237,0.003472378943115473,0.0034724443685263395,0.0034723076969385147
1029,"I'd really prefer just to wait until the brief, if that is ok.",0.013889703899621964,0.013889133930206299,0.013889025896787643,0.013889622874557972,0.013889554888010025,0.013889424502849579,0.013889673165977001,0.013889175839722157,0.013889106921851635,0.013889018446207047,0.013889063149690628,0.8472175002098083
1030,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006410307716578245,0.006410303059965372,0.0064103370532393456,0.006410364527255297,0.00641034496948123,0.006410321686416864,0.006410351488739252,0.006410808302462101,0.006410330533981323,0.006410354282706976,0.006410317495465279,0.9294858574867249
1031,"No, he is not here. I am taking his place.",0.02777916006743908,0.027777891606092453,0.027778586372733116,0.027777891606092453,0.02777835726737976,0.6944404244422913,0.02777806669473648,0.027777891606092453,0.027777982875704765,0.02777789905667305,0.027777891606092453,0.02777796983718872
1032,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.008333494886755943,0.008333696983754635,0.9083313345909119,0.008333610370755196,0.008333427831530571,0.008333543315529823,0.008333401754498482,0.008333461359143257,0.008333642035722733,0.008333423174917698,0.008333501406013966,0.008333457633852959
1033,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006410307716578245,0.006410303059965372,0.0064103370532393456,0.006410364527255297,0.00641034496948123,0.006410321686416864,0.006410351488739252,0.00641059223562479,0.006410330533981323,0.006410354282706976,0.006410317495465279,0.929486095905304
1034,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0034723097924143076,0.0034723517019301653,0.003472309559583664,0.0034723104909062386,0.003472386859357357,0.0034723468124866486,0.003472298616543412,0.003472312353551388,0.961804211139679,0.0034723791759461164,0.003472475102171302,0.0034723079297691584
1035,I’d rather not say.,0.6944419145584106,0.027777953073382378,0.027777882292866707,0.02777816541492939,0.027778463438153267,0.02777804248034954,0.027778061106801033,0.027777869254350662,0.027777869254350662,0.027777893468737602,0.027777934446930885,0.027777953073382378
1036,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.008333494886755943,0.008333568461239338,0.9083314538002014,0.008333607576787472,0.008333427831530571,0.008333543315529823,0.008333401754498482,0.008333461359143257,0.008333640173077583,0.008333423174917698,0.008333501406013966,0.008333457633852959
1037,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952493753284216,0.0059524718672037125,0.005952569656074047,0.005952694918960333,0.005952516105026007,0.005952494218945503,0.005952589213848114,0.0059525733813643456,0.005952486302703619,0.9345217347145081,0.005952764302492142,0.005952608771622181
1038,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888916000723839,0.013888916000723839,0.013888956978917122,0.01388896256685257,0.013888934627175331,0.013888955116271973,0.013888945803046227,0.013888928107917309,0.013888929039239883,0.013889018446207047,0.8472215533256531,0.013888943009078503
1039,I’d rather not say.,0.6944419145584106,0.027777953073382378,0.027777882292866707,0.02777816541492939,0.02777845226228237,0.02777804248034954,0.027778061106801033,0.027777869254350662,0.027777869254350662,0.027777893468737602,0.027777934446930885,0.027777953073382378
1040,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888915069401264,0.013888915069401264,0.013888956047594547,0.013888961635529995,0.013888933695852757,0.013888954184949398,0.013888944871723652,0.013888927176594734,0.013888928107917309,0.013889017514884472,0.8472215533256531,0.013888942077755928
1041,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.008333494886755943,0.008333567529916763,0.9083314538002014,0.008333606645464897,0.008333427831530571,0.008333542384207249,0.008333401754498482,0.008333460427820683,0.008333640173077583,0.008333422243595123,0.008333500474691391,0.008333457633852959
1042,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.00555566418915987,0.0055556511506438255,0.005555679090321064,0.005555677227675915,0.005555693991482258,0.005555680021643639,0.9388870596885681,0.005555823445320129,0.0055556874722242355,0.005555867683142424,0.005555779207497835,0.005555730778723955
1043,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.013889018446207047,0.013889001682400703,0.013888966292142868,0.8472188711166382,0.01388899888843298,0.013889029622077942,0.01388915628194809,0.013889155350625515,0.013889137655496597,0.01388914417475462,0.013889145106077194,0.013890378177165985
