,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
1314,"I'd really prefer just to wait until the brief, if that is ok.",0.015152642503380775,0.01515316404402256,0.015152930282056332,0.015152458101511002,0.015152683481574059,0.015151663683354855,0.015151663683354855,0.015153612941503525,0.015152053907513618,0.848474383354187,0.015152765437960625
1315,Can you explain to me why we are setting up two individual aid stations?,0.012988321483135223,0.012988181784749031,0.012988013215363026,0.01298738457262516,0.012987186200916767,0.01298748329281807,0.012987202033400536,0.012987414374947548,0.8701229095458984,0.012988768517971039,0.012987155467271805
1316,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0069932895712554455,0.006993150804191828,0.006993264891207218,0.006993376649916172,0.006993578281253576,0.0069932881742715836,0.22333231568336487,0.006993410177528858,0.00699346698820591,0.006993531249463558,0.7137273550033569
1317,"Hello, sir. Have you eaten yet?",0.018181946128606796,0.01818213239312172,0.018181970342993736,0.018181899562478065,0.018181899562478065,0.818179726600647,0.018181899562478065,0.018181899562478065,0.018182644620537758,0.018181899562478065,0.018182022497057915
1318,It won't take long.,0.02272844687104225,0.022728201001882553,0.022728418931365013,0.02272774465382099,0.02272818051278591,0.7727159857749939,0.022729555144906044,0.022728517651557922,0.02272871322929859,0.022727860137820244,0.022728387266397476
1319,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.010101307183504105,0.010101388208568096,0.010101847350597382,0.010101260617375374,0.010101434774696827,0.010101334191858768,0.8989858627319336,0.010101730935275555,0.010101299732923508,0.010101217776536942,0.01010130811482668
1320,Can I talk with you in private once questions are over?,0.7727161645889282,0.02272963337600231,0.02272801101207733,0.022728070616722107,0.022728661075234413,0.02272808365523815,0.02272743172943592,0.02272774837911129,0.022728020325303078,0.022728219628334045,0.022729966789484024
1321,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0113641656935215,0.011363920755684376,0.011364958249032497,0.011363934725522995,0.011363772675395012,0.011364833451807499,0.886356770992279,0.011364464648067951,0.011364109814167023,0.011365343816578388,0.011363744735717773
1322,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.012987484224140644,0.8701260685920715,0.012987714260816574,0.012987364083528519,0.012987283989787102,0.01298773568123579,0.01298720482736826,0.01298722717911005,0.01298733800649643,0.012987209483981133,0.012987375259399414
1323,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00699314009398222,0.0069939023815095425,0.9300664067268372,0.0069932215847074986,0.0069932714104652405,0.006993373390287161,0.0069936420768499374,0.006993248127400875,0.0069933123886585236,0.006993192248046398,0.006993276998400688
1324,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
1325,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.015153076499700546,0.015151649713516235,0.01515193935483694,0.0151520986109972,0.015152547508478165,0.015151767060160637,0.015151808969676495,0.015151871368288994,0.015152140520513058,0.015151718631386757,0.8484793305397034
1326,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.010101307183504105,0.010101388208568096,0.010101948864758015,0.010101261548697948,0.010101434774696827,0.010101334191858768,0.8989855647087097,0.010101955384016037,0.010101299732923508,0.010101217776536942,0.01010130811482668
1327,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00757629657164216,0.007576318457722664,0.0075760651379823685,0.007577093783766031,0.007576179224997759,0.007576125208288431,0.007576482370495796,0.924235999584198,0.0075768958777189255,0.007576190400868654,0.007576315198093653
1328,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264687843620777,0.008264708332717419,0.008264774456620216,0.008264786563813686,0.008264842443168163,0.008265078067779541,0.00826522521674633,0.00826550554484129,0.00826506968587637,0.008264890871942043,0.9173504114151001
1329,He is busy today,0.030303141102194786,0.030305055901408195,0.03030875138938427,0.030303355306386948,0.03030446358025074,0.030303141102194786,0.6969573497772217,0.030304398387670517,0.030303141102194786,0.030303480103611946,0.030303750187158585
1330,"I'd really prefer just to wait until the brief, if that is ok.",0.015152642503380775,0.015153164975345135,0.015152931213378906,0.01515245996415615,0.015152684412896633,0.01515166461467743,0.01515166461467743,0.015153508633375168,0.015152054838836193,0.8484744429588318,0.0151527663692832
1331,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0050506629049777985,0.005050618667155504,0.0050505828112363815,0.9494938254356384,0.005050621461123228,0.00505056930705905,0.0050506326369941235,0.005050618667155504,0.005050618667155504,0.005050590727478266,0.005050610285252333
1332,Why does it have to be in private? We don't have a ton of time. ,0.7727137207984924,0.02272815816104412,0.022729696705937386,0.022727832198143005,0.022728143259882927,0.022728558629751205,0.022729717195034027,0.02272866480052471,0.022729044780135155,0.022727863863110542,0.02272859402000904
1333,I don't have any questions right now.,0.022729195654392242,0.022731725126504898,0.022730084136128426,0.022728264331817627,0.022729521617293358,0.02272944524884224,0.022730493918061256,0.022728752344846725,0.022728992626070976,0.022728485986590385,0.7727050185203552
1334,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.006993287708610296,0.0069931489415466785,0.006993262562900782,0.0069933743216097355,0.006993577815592289,0.006993286777287722,0.23143227398395538,0.006993408314883709,0.006993464659899473,0.006993529852479696,0.7056273818016052
1335,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006993253715336323,0.00699326116591692,0.0069932108744978905,0.006993547081947327,0.006993688177317381,0.006993116345256567,0.006993272807449102,0.930066704750061,0.006993193179368973,0.006993231363594532,0.006993512623012066
1336,Can I talk with you in private once questions are over?,0.772713840007782,0.02272964082658291,0.02272801473736763,0.022728074342012405,0.02272866480052471,0.0227280855178833,0.02272743359208107,0.02272775210440159,0.022728024050593376,0.022728223353624344,0.022732220590114594
1337,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.006061024032533169,0.006060834974050522,0.006060783751308918,0.9393920302391052,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060798652470112
1338,Can you explain to me why we are setting up two individual aid stations?,0.012988321483135223,0.012988181784749031,0.012988013215363026,0.01298738457262516,0.012987186200916767,0.01298748329281807,0.012987202033400536,0.012987414374947548,0.8701229095458984,0.012988782487809658,0.012987155467271805
1339,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0069932881742715836,0.006993149872869253,0.006993263494223356,0.00699337525293231,0.006993576418608427,0.006993287242949009,0.22156725823879242,0.006993409246206284,0.006993466522544622,0.006993530318140984,0.7154924273490906
1340,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993140559643507,0.0069944835267961025,0.9300658106803894,0.006993222050368786,0.006993272807449102,0.006993374787271023,0.006993643473833799,0.006993248593062162,0.006993312854319811,0.0069931927137076855,0.006993277929723263
1341,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.009091506712138653,0.009091353043913841,0.009091051295399666,0.009091424755752087,0.009091179817914963,0.009091097861528397,0.009090982377529144,0.0090910904109478,0.009091280400753021,0.9090876579284668,0.00909134466201067
1342,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.007575955707579851,0.0075759864412248135,0.007576036732643843,0.007575978524982929,0.007576054893434048,0.0075758760794997215,0.924239993095398,0.007576079573482275,0.007576008327305317,0.00757591100409627,0.0075761438347399235
1343,"No, he is not here. I am taking his place.",0.03030400350689888,0.030303625389933586,0.030303221195936203,0.030303094536066055,0.030303210020065308,0.6969661116600037,0.030303148552775383,0.030303172767162323,0.03030310943722725,0.030303528532385826,0.03030381165444851
1344,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.015153664164245129,0.015151649713516235,0.015151940286159515,0.0151520986109972,0.015152547508478165,0.015151767060160637,0.015151808969676495,0.015151871368288994,0.015152140520513058,0.015151718631386757,0.8484787940979004
1345,He is busy today,0.030303137376904488,0.030305052176117897,0.030309010297060013,0.03030335158109665,0.03030446171760559,0.030303137376904488,0.6969571113586426,0.03030439466238022,0.030303137376904488,0.0303034745156765,0.030303746461868286
1346,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993139628320932,0.006994567345827818,0.9300657510757446,0.006993221119046211,0.0069932714104652405,0.006993373390287161,0.006993642542511225,0.006993247661739588,0.006993311457335949,0.006993191782385111,0.006993276532739401
1347,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993140559643507,0.0069941189140081406,0.9300661683082581,0.006993222050368786,0.006993271876126528,0.006993373855948448,0.006993643473833799,0.006993248593062162,0.006993312854319811,0.0069931927137076855,0.006993277929723263
1348,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.006061026826500893,0.006060834974050522,0.006060783751308918,0.9393920302391052,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060798652470112
1349,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
1350,Can you explain to me why we are setting up two individual aid stations?,0.012988320551812649,0.012988180853426456,0.012988012284040451,0.012987383641302586,0.012987185269594193,0.012987482361495495,0.012987201102077961,0.012987413443624973,0.8701229095458984,0.012988748028874397,0.01298715453594923
1351,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.8989863991737366,0.01010139286518097,0.010101367719471455,0.01010133232921362,0.010101131163537502,0.010101303458213806,0.010101089254021645,0.010101236402988434,0.01010171789675951,0.010101819410920143,0.010101228952407837
1352,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0056819189339876175,0.005681916140019894,0.005681915674358606,0.005682096350938082,0.943180501461029,0.005681865382939577,0.00568190636113286,0.005681920796632767,0.005681861191987991,0.0056819007731974125,0.0056822034530341625
1353,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0050506629049777985,0.005050618667155504,0.0050505828112363815,0.9494938254356384,0.005050621461123228,0.00505056930705905,0.0050506326369941235,0.005050618667155504,0.005050618667155504,0.005050590727478266,0.005050610285252333
1354,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01010130625218153,0.010101387277245522,0.010101846419274807,0.0101012596860528,0.010101433843374252,0.010101333260536194,0.8989859223365784,0.010101730935275555,0.010101298801600933,0.010101216845214367,0.010101307183504105
1355,I’d rather not say.,0.6969625353813171,0.03030315972864628,0.030303452163934708,0.03030317649245262,0.030303841456770897,0.030307872220873833,0.03030315972864628,0.03030315972864628,0.030303318053483963,0.03030315972864628,0.03030315972864628
1356,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01298748329281807,0.8701260089874268,0.012987787835299969,0.012987363152205944,0.012987283058464527,0.012987734749913216,0.012987203896045685,0.012987226247787476,0.01298733800649643,0.012987208552658558,0.01298737432807684
1357,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.011363851837813854,0.011364109814167023,0.011364287696778774,0.011365057900547981,0.011364113539457321,0.01136371772736311,0.01136371586471796,0.011364010162651539,0.8863587975502014,0.011364360339939594,0.01136397197842598
1358,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00757629657164216,0.007576318457722664,0.0075760651379823685,0.007576835807412863,0.007576179224997759,0.007576125208288431,0.007576482370495796,0.9242362976074219,0.007576895412057638,0.007576190400868654,0.007576315198093653
1359,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.007576296105980873,0.007576317992061377,0.007576064672321081,0.007576816249638796,0.0075761787593364716,0.007576124742627144,0.007576481904834509,0.9242362976074219,0.0075768958777189255,0.007576189935207367,0.007576314732432365
1360,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005050663370639086,0.0050506191328167915,0.005050583276897669,0.9494938254356384,0.005050621926784515,0.005050569772720337,0.005050633568316698,0.0050506191328167915,0.0050506191328167915,0.005050591193139553,0.00505061075091362
1361,I’d rather not say.,0.6969645619392395,0.030303161591291428,0.030303454026579857,0.03030317835509777,0.030303841456770897,0.030305882915854454,0.030303161591291428,0.030303161591291428,0.030303319916129112,0.030303161591291428,0.030303161591291428
1362,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.00909152626991272,0.009091353043913841,0.009091051295399666,0.009091426618397236,0.009091179817914963,0.009091097861528397,0.009090982377529144,0.0090910904109478,0.009091280400753021,0.9090876579284668,0.00909134466201067
1363,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.010101307183504105,0.010101388208568096,0.01010184921324253,0.010101260617375374,0.010101434774696827,0.010101334191858768,0.8989858627319336,0.010101733729243279,0.010101299732923508,0.010101217776536942,0.01010130811482668
1364,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153338201344013,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484783172607422,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.015151805244386196,0.015152093023061752
1365,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00699314009398222,0.006993901450186968,0.9300664067268372,0.0069932215847074986,0.0069932714104652405,0.006993373390287161,0.0069936420768499374,0.006993248127400875,0.0069933123886585236,0.006993192248046398,0.006993276998400688
1366,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.006061023101210594,0.006060834974050522,0.006060783751308918,0.9393920302391052,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060798652470112
1367,"No, he is not here. I am taking his place.",0.030304018408060074,0.030303625389933586,0.030303221195936203,0.030303094536066055,0.030303210020065308,0.6969661116600037,0.030303148552775383,0.030303172767162323,0.03030310943722725,0.030303528532385826,0.03030381165444851
1368,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.007575956638902426,0.007575987838208675,0.007576038129627705,0.007575979921966791,0.007576055359095335,0.0075758774764835835,0.924239993095398,0.0075760772451758385,0.007576010189950466,0.007575911935418844,0.007576108910143375
1369,I don't have any questions right now.,0.022729193791747093,0.022730669006705284,0.022730082273483276,0.022728262469172478,0.02272951975464821,0.02272944338619709,0.022730490192770958,0.022728750482201576,0.022728990763425827,0.022728485986590385,0.7727060914039612
1370,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
1371,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015154327265918255,0.015151618979871273,0.01515168696641922,0.015152196399867535,0.01515175774693489,0.848477303981781,0.015152097679674625,0.01515235286206007,0.0151527626439929,0.015151807107031345,0.015152095817029476
1372,"Hello, sir. Have you eaten yet?",0.018181947991251945,0.01818213425576687,0.018181970342993736,0.018181901425123215,0.018181901425123215,0.8181800246238708,0.018181901425123215,0.018181901425123215,0.018182391300797462,0.018181901425123215,0.018182024359703064
1373,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01298748329281807,0.8701260685920715,0.012987717986106873,0.012987363152205944,0.012987283058464527,0.012987734749913216,0.012987203896045685,0.012987226247787476,0.012987337075173855,0.012987208552658558,0.01298737432807684
1374,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.010101217776536942,0.010101436637341976,0.010102388449013233,0.01010152418166399,0.8989847898483276,0.0101010762155056,0.01010144129395485,0.010101505555212498,0.01010140310972929,0.010101436637341976,0.010101769119501114
1375,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00699322996661067,0.006993209943175316,0.0069933547638356686,0.006993151735514402,0.006993135903030634,0.006993195973336697,0.006993402726948261,0.006993223913013935,0.9300675988197327,0.00699331471696496,0.006993233226239681
1376,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
1377,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00699314009398222,0.006993998307734728,0.9300663471221924,0.0069932215847074986,0.0069932714104652405,0.006993373390287161,0.0069936420768499374,0.006993248127400875,0.0069933123886585236,0.006993192248046398,0.006993276998400688
1378,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.009091502986848354,0.009091353975236416,0.00909105222672224,0.009091425687074661,0.009091180749237537,0.009091098792850971,0.009090983308851719,0.009091091342270374,0.009091281332075596,0.9090876579284668,0.009091345593333244
1379,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153446234762669,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484781980514526,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.01515180617570877,0.015152093023061752
1380,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0045460727997124195,0.004545987583696842,0.0045456779189407825,0.004545718897134066,0.00454568350687623,0.004545610398054123,0.00454580457881093,0.9545424580574036,0.004545787815004587,0.004545555915683508,0.004545698873698711
1381,Can you explain to me why we are setting up two individual aid stations?,0.012988321483135223,0.012988181784749031,0.012988013215363026,0.01298738457262516,0.012987186200916767,0.01298748329281807,0.012987202033400536,0.012987414374947548,0.8701229691505432,0.012988720089197159,0.012987155467271805
1382,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.010101142339408398,0.010101167485117912,0.0101011348888278,0.01010140124708414,0.010101146064698696,0.01010118704289198,0.8989877700805664,0.010101370513439178,0.010101279243826866,0.010101155377924442,0.010101260617375374
1383,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
1384,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.010101143270730972,0.010101168416440487,0.010101135820150375,0.010101513005793095,0.01010114699602127,0.010101187974214554,0.8989875316619873,0.010101469233632088,0.01010128017514944,0.010101156309247017,0.010101262480020523
1385,I don't have any questions right now.,0.022729193791747093,0.02273080125451088,0.022730082273483276,0.022728262469172478,0.02272951975464821,0.02272944524884224,0.022730490192770958,0.022728752344846725,0.022728990763425827,0.022728485986590385,0.7727059721946716
1386,He is busy today,0.030303139239549637,0.030305050313472748,0.030306942760944366,0.03030335158109665,0.030304457992315292,0.030303139239549637,0.6969591379165649,0.03030439466238022,0.030303139239549637,0.030303478240966797,0.030303746461868286
1387,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
1388,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.898986279964447,0.01010139286518097,0.010101367719471455,0.01010133232921362,0.010101131163537502,0.010101303458213806,0.010101089254021645,0.010101236402988434,0.01010171789675951,0.010101904161274433,0.010101228952407837
1389,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01010130625218153,0.010101387277245522,0.010102026164531708,0.010101260617375374,0.010101433843374252,0.010101333260536194,0.8989855051040649,0.010101940482854843,0.010101298801600933,0.010101216845214367,0.010101307183504105
1390,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006993253715336323,0.00699326116591692,0.0069932108744978905,0.006993547081947327,0.006993687711656094,0.006993116345256567,0.006993272807449102,0.930066704750061,0.006993193179368973,0.006993231363594532,0.006993512623012066
1391,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153341926634312,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484783172607422,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.015151805244386196,0.015152093023061752
1392,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.010101142339408398,0.010101167485117912,0.0101011348888278,0.010101547464728355,0.010101146064698696,0.01010118704289198,0.8989875912666321,0.01010140497237444,0.010101279243826866,0.010101155377924442,0.010101261548697948
1393,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006993253715336323,0.00699326116591692,0.0069932108744978905,0.006993548013269901,0.006994128227233887,0.006993116345256567,0.006993272807449102,0.9300662875175476,0.006993193179368973,0.006993231363594532,0.006993512623012066
1394,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.015152889303863049,0.015151649713516235,0.01515193935483694,0.0151520986109972,0.01515254657715559,0.015151767060160637,0.01515180803835392,0.015151871368288994,0.015152140520513058,0.015151718631386757,0.8484795689582825
1395,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.006993287708610296,0.006993148475885391,0.006993262562900782,0.0069933743216097355,0.006993576884269714,0.006993286777287722,0.22753006219863892,0.006993408314883709,0.0069934651255607605,0.006993528921157122,0.7095295786857605
1396,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.011363852769136429,0.011364110745489597,0.011364288628101349,0.011364675126969814,0.011364114470779896,0.011363718658685684,0.011363716796040535,0.011364011093974113,0.8863592147827148,0.011364361271262169,0.011363972909748554
1397,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153381042182446,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484783172607422,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.01515180617570877,0.015152093023061752
1398,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005050663370639086,0.0050506191328167915,0.005050583276897669,0.9494938254356384,0.005050621926784515,0.005050569772720337,0.005050633568316698,0.0050506191328167915,0.0050506191328167915,0.005050591193139553,0.00505061075091362
1399,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.011364166624844074,0.011363920755684376,0.011365998536348343,0.011363934725522995,0.011363772675395012,0.011364834383130074,0.8863556981086731,0.011364465579390526,0.011364109814167023,0.011365344747900963,0.011363744735717773
1400,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153356827795506,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484783172607422,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.015151805244386196,0.015152093023061752
1401,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.010101217776536942,0.010101436637341976,0.010102512314915657,0.01010152418166399,0.8989846706390381,0.0101010762155056,0.01010144129395485,0.010101505555212498,0.01010140310972929,0.010101436637341976,0.010101769119501114
1402,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0037881643511354923,0.003788129659369588,0.0037881170865148306,0.0037880276795476675,0.0037880348972976208,0.003788217669352889,0.0037881177850067616,0.9621184468269348,0.0037883962504565716,0.0037883534096181393,0.0037880106829106808
1403,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.015152925625443459,0.015151649713516235,0.01515193935483694,0.0151520986109972,0.01515254657715559,0.015151767060160637,0.01515180803835392,0.015151871368288994,0.015152140520513058,0.015151718631386757,0.8484795093536377
1404,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264687843620777,0.008264708332717419,0.008264774456620216,0.008264786563813686,0.008264842443168163,0.008265078067779541,0.00826522521674633,0.008265555836260319,0.00826506968587637,0.008264890871942043,0.9173504114151001
1405,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01010130625218153,0.010101387277245522,0.010101859457790852,0.010101260617375374,0.010101433843374252,0.010101333260536194,0.8989856839179993,0.01010193396359682,0.010101298801600933,0.010101216845214367,0.010101307183504105
1406,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993139628320932,0.0069939265958964825,0.9300664067268372,0.006993221119046211,0.006993270944803953,0.0069933729246258736,0.00699364161118865,0.006993247661739588,0.006993311457335949,0.006993191782385111,0.006993276532739401
1407,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.007575955707579851,0.0075759864412248135,0.007576036732643843,0.007575978524982929,0.00757605442777276,0.0075758760794997215,0.924239993095398,0.007576075382530689,0.007576008327305317,0.00757591100409627,0.0075761075131595135
1408,Can I talk with you in private once questions are over?,0.7727161049842834,0.02272963337600231,0.02272801101207733,0.022728070616722107,0.022728661075234413,0.02272808365523815,0.02272743172943592,0.02272774837911129,0.022728020325303078,0.022728219628334045,0.0227300226688385
1409,The plan was to use one large aid station with American medics running it. How is this way better?,0.00757627934217453,0.007575975731015205,0.007575952913612127,0.007575950585305691,0.007575805764645338,0.007576017640531063,0.0075759305618703365,0.007575956638902426,0.007576043717563152,0.924240231513977,0.007575829513370991
1410,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00757629657164216,0.007576318457722664,0.0075760651379823685,0.007576816249638796,0.007576179224997759,0.007576125208288431,0.007576482370495796,0.9242361783981323,0.00757705420255661,0.007576190400868654,0.007576315198093653
1411,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0056819189339876175,0.005681916140019894,0.005681915674358606,0.005682096350938082,0.943180501461029,0.005681865382939577,0.00568190636113286,0.005681920796632767,0.005681861191987991,0.0056819007731974125,0.005682202987372875
1412,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0069932532496750355,0.006993260700255632,0.006993210408836603,0.006993558257818222,0.006993915420025587,0.00699311587959528,0.006993272341787815,0.9300664663314819,0.0069931927137076855,0.006993230897933245,0.006993513088673353
1413,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0069932532496750355,0.006993260700255632,0.006993210408836603,0.006993546616286039,0.006993687245994806,0.00699311587959528,0.006993272341787815,0.9300667643547058,0.0069931927137076855,0.006993230897933245,0.006993512157350779
1414,Can I talk with you in private once questions are over?,0.7727155089378357,0.02272963523864746,0.02272801101207733,0.022728070616722107,0.022728662937879562,0.02272808365523815,0.02272743172943592,0.02272775024175644,0.022728020325303078,0.022728219628334045,0.022730601951479912
