,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
965,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158470720052719,0.015170903876423836,0.015203917399048805,0.01534665934741497,0.923906683921814,0.01521338801831007
966,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8949940204620361,0.02105613984167576,0.02114134468138218,0.02105618827044964,0.02084144949913025,0.020910894498229027
967,"I'd really prefer just to wait until the brief, if that is ok.",0.028267662972211838,0.02782563865184784,0.8602598905563354,0.027850989252328873,0.027998628094792366,0.027797194197773933
968,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.018721073865890503,0.6192128658294678,0.018700966611504555,0.30615052580833435,0.01860485039651394,0.018609758466482162
969,He is busy today,0.05556182563304901,0.05555573105812073,0.05577107518911362,0.055650725960731506,0.05556247755885124,0.7218981385231018
970,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008393554948270321,0.00834407564252615,0.008362305350601673,0.008367416448891163,0.9581756591796875,0.00835704430937767
971,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164945550262928,0.011135075241327286,0.01112825982272625,0.011177530512213707,0.01115413848310709,0.9442400932312012
972,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.018583212047815323,0.01855144463479519,0.01854225993156433,0.9072755575180054
973,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.012903907336294651,0.012914903461933136,0.49674126505851746,0.01291326992213726,0.45163869857788086,0.012887942604720592
974,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0104353167116642,0.010452532209455967,0.01044559944421053,0.9477977752685547,0.010439593344926834,0.01042921096086502
975,"No, he is not here. I am taking his place.",0.055870700627565384,0.055556006729602814,0.05557813495397568,0.05568642169237137,0.055579282343387604,0.7217294573783875
976,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.020839150995016098,0.020841754972934723,0.8957974314689636,0.020840222015976906,0.020847078412771225,0.02083434723317623
977,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158469788730145,0.015170901082456112,0.015203908085823059,0.015336761251091957,0.9239165782928467,0.015213376842439175
978,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9478586316108704,0.010458484292030334,0.010424608364701271,0.010422028601169586,0.010417449288070202,0.01041879691183567
979,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.01116495206952095,0.011135075241327286,0.011128260754048824,0.01117932703346014,0.011154143139719963,0.9442382454872131
980,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542736768722534,0.018532706424593925,0.01853969320654869,0.90716153383255,0.018531331792473793,0.018691977486014366
981,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165348827839,0.01852588728070259,0.018582262098789215,0.018551426008343697,0.018542258068919182,0.9072765111923218
982,"Hello, sir. Have you eaten yet?",0.03335077315568924,0.03333373740315437,0.03333376720547676,0.03334686905145645,0.03333371877670288,0.8333011269569397
983,"Hello, sir. Have you eaten yet?",0.033351629972457886,0.03333373740315437,0.03333376720547676,0.03334750607609749,0.03333371877670288,0.8332996964454651
984,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.020839150995016098,0.020841753110289574,0.8957974314689636,0.020840222015976906,0.020847076550126076,0.02083434723317623
985,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.023898720741271973,0.023839004337787628,0.023810602724552155,0.023813799023628235,0.8807134628295898,0.02392437867820263
986,I don't have any questions right now.,0.04170459881424904,0.04184036701917648,0.04173531010746956,0.04187096282839775,0.7909789085388184,0.04186982288956642
987,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401869773864746,0.01196738239377737,0.011924242600798607,0.011968804523348808,0.011999503709375858,0.011953115463256836
988,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.018583791330456734,0.018551452085375786,0.01854225993156433,0.9072749614715576
989,He is busy today,0.05556183308362961,0.05555573105812073,0.05578000470995903,0.05565110966563225,0.05556248128414154,0.7218888401985168
990,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.027812950313091278,0.8604958653450012,0.027780681848526,0.028015801683068275,0.027885867282748222,0.028008876368403435
991,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925984501838684,0.013910779729485512,0.013921046629548073,0.013999317772686481,0.9302856922149658,0.013957193121314049
992,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542734906077385,0.018532704561948776,0.01853969134390354,0.9071590304374695,0.018531329929828644,0.018694540485739708
993,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.02083948813378811,0.020848574116826057,0.02083439566195011,0.8956997990608215,0.0208691768348217,0.020908551290631294
994,Can I talk with you in private once questions are over?,0.04174254462122917,0.041935261338949203,0.04192618653178215,0.04194369167089462,0.7906355261802673,0.04181678965687752
995,I don't have any questions right now.,0.04170459508895874,0.04184070602059364,0.04173530638217926,0.04186873510479927,0.79097980260849,0.04187086597084999
996,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214425444603,0.016691889613866806,0.01670146733522415,0.016693582758307457,0.016690826043486595
997,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825441546738148,0.01283189095556736,0.012826735153794289,0.012834220193326473,0.9358347654342651,0.012846989557147026
998,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008398562669754028,0.008344077505171299,0.008362309075891972,0.008367422968149185,0.9581705927848816,0.008357048965990543
999,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165348827839,0.01852588914334774,0.018586570397019386,0.018551472574472427,0.018542267382144928,0.9072721600532532
1000,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02083914913237095,0.020841751247644424,0.8957974314689636,0.020840220153331757,0.02084706351161003,0.020834345370531082
1001,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.027812935411930084,0.8605102300643921,0.027780678123235703,0.028001589700579643,0.027885816991329193,0.02800874039530754
1002,He is busy today,0.05556182563304901,0.05555573105812073,0.055770836770534515,0.05565071851015091,0.05556247755885124,0.7218983769416809
1003,I’d rather not say.,0.7210518717765808,0.055971916764974594,0.05555650219321251,0.055785153061151505,0.055700186640024185,0.05593442544341087
1004,I’d rather not say.,0.721041738986969,0.055976662784814835,0.05555650219321251,0.05578528344631195,0.055700261145830154,0.055939555168151855
1005,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401853680610657,0.011967374011874199,0.011924244463443756,0.011968803592026234,0.012001074850559235,0.011953117325901985
1006,Can I talk with you in private once questions are over?,0.041742563247680664,0.041937679052352905,0.04192730039358139,0.041944652795791626,0.7906309962272644,0.041816841810941696
1007,"I'd really prefer just to wait until the brief, if that is ok.",0.028266560286283493,0.02782563865184784,0.8602609634399414,0.027850985527038574,0.027998626232147217,0.027797194197773933
1008,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542736768722534,0.018532706424593925,0.01853969320654869,0.9071593284606934,0.018531331792473793,0.018694233149290085
1009,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.012846890836954117,0.012861260212957859,0.012867429293692112,0.012912155129015446,0.6580826640129089,0.29042965173721313
1010,He is busy today,0.05556182935833931,0.055555734783411026,0.055770259350538254,0.05565071851015091,0.05556248128414154,0.7218990325927734
1011,I’d rather not say.,0.7210486531257629,0.05596603825688362,0.05555650219321251,0.055785201489925385,0.05570021644234657,0.05594337359070778
1012,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.01676393672823906,0.9164509773254395,0.01669417880475521,0.016705604270100594,0.01670243591070175,0.016682812944054604
1013,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.01290448009967804,0.012950644828379154,0.012842312455177307,0.9355632662773132,0.012880874797701836,0.012858410365879536
1014,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.010435315780341625,0.01045228447765112,0.01044559571892023,0.9477980136871338,0.010439591482281685,0.010429209098219872
1015,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.012903907336294651,0.012914905324578285,0.49672701954841614,0.012913286685943604,0.4516529440879822,0.012887942604720592
1016,"Hello, sir. Have you eaten yet?",0.03335077315568924,0.03333373740315437,0.03333376720547676,0.03334686905145645,0.03333371877670288,0.8333011269569397
1017,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.012904462404549122,0.012943238951265812,0.012842311523854733,0.9355707168579102,0.012880864553153515,0.012858405709266663
1018,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158470720052719,0.015170903876423836,0.015203915536403656,0.01534526888281107,0.9239080548286438,0.01521338615566492
1019,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.012903794646263123,0.012914754450321198,0.4989705979824066,0.012913281098008156,0.44940951466560364,0.012888043187558651
1020,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9478590488433838,0.010458070784807205,0.010424609296023846,0.01042202953249216,0.010417450219392776,0.010418797843158245
1021,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008399917744100094,0.008344077505171299,0.008362310007214546,0.008367422968149185,0.9581692814826965,0.008357048965990543
1022,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8950179815292358,0.021056020632386208,0.021117618307471275,0.021056076511740685,0.0208414476364851,0.02091086655855179
1023,Can I talk with you in private once questions are over?,0.041742559522390366,0.04193352162837982,0.04192613065242767,0.041949402540922165,0.7906315922737122,0.041816823184490204
1024,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158472582697868,0.015170905739068985,0.015203920193016529,0.015348432585597038,0.9239048361778259,0.015213390812277794
1025,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779964730143547,0.027779553085565567,0.8609897494316101,0.027800938114523888,0.0278012678027153,0.027848554775118828
1026,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401882290840149,0.011967375874519348,0.011924242600798607,0.011968802660703659,0.011998248286545277,0.011953115463256836
1027,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158469788730145,0.015170900151133537,0.01520390622317791,0.015334730967879295,0.923918604850769,0.01521337404847145
1028,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.006974385119974613,0.9651824235916138,0.0069513567723333836,0.006965880282223225,0.006958585232496262,0.006967316847294569
1029,"I'd really prefer just to wait until the brief, if that is ok.",0.02827848494052887,0.027825646102428436,0.8602489829063416,0.02785099856555462,0.0279986634850502,0.027797196060419083
1030,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.012904531322419643,0.012953496538102627,0.012842315249145031,0.935560405254364,0.012880881316959858,0.012858415022492409
1031,"No, he is not here. I am taking his place.",0.05585658177733421,0.055556006729602814,0.055578120052814484,0.05568629875779152,0.05557926744222641,0.7217437028884888
1032,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.01677444577217102,0.916440486907959,0.016694189980626106,0.016705622896552086,0.016702452674508095,0.01668281853199005
1033,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.012904486618936062,0.012948320247232914,0.012842312455177307,0.9355655908584595,0.012880872003734112,0.012858409434556961
1034,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.006972936913371086,0.9651839733123779,0.0069513567723333836,0.006965869106352329,0.006958584766834974,0.00696732010692358
1035,I’d rather not say.,0.7210456728935242,0.055966589599847794,0.05555650219321251,0.05578523874282837,0.055700235068798065,0.05594579875469208
1036,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.016764240339398384,0.9164506793022156,0.01669417880475521,0.016705604270100594,0.0167024377733469,0.016682812944054604
1037,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401811361312866,0.011967381462454796,0.01192424539476633,0.01196881104260683,0.012005307711660862,0.011953122913837433
1038,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.027812935411930084,0.8605102300643921,0.027780678123235703,0.028001485392451286,0.027885816991329193,0.02800883539021015
1039,I’d rather not say.,0.7210302352905273,0.05598954111337662,0.05555650219321251,0.0557854026556015,0.05570032447576523,0.0559379905462265
1040,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.027812937274575233,0.86050945520401,0.027780681848526,0.028002383187413216,0.02788582257926464,0.02800874225795269
1041,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.016763702034950256,0.9164512753486633,0.01669417880475521,0.016705604270100594,0.01670243591070175,0.016682812944054604
1042,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164946481585503,0.011135074310004711,0.011128260754048824,0.011176779866218567,0.01115413662046194,0.9442408084869385
1043,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779964730143547,0.027779553085565567,0.8609897494316101,0.027800938114523888,0.0278012678027153,0.027848510071635246
1044,"No, he is not here. I am taking his place.",0.05584990233182907,0.05555601045489311,0.055578116327524185,0.05568622797727585,0.05557926371693611,0.7217504978179932
1045,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925980776548386,0.013910777866840363,0.013921044766902924,0.013996596448123455,0.9302883744239807,0.013957183808088303
1046,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825440615415573,0.012831890024244785,0.012826734222471714,0.012834218330681324,0.9358347058296204,0.01284699235111475
1047,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925977051258087,0.013910775072872639,0.0139210419729352,0.01399361714720726,0.9302914142608643,0.013957176357507706
1048,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.006975032389163971,0.965181827545166,0.006951357703655958,0.0069658635184168816,0.0069585866294801235,0.006967331748455763
1049,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.027812933549284935,0.8605098724365234,0.027780676260590553,0.028001882135868073,0.027885816991329193,0.028008827939629555
1050,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164944618940353,0.011135074310004711,0.01112825982272625,0.011177617125213146,0.01115414034575224,0.9442399144172668
1051,"No, he is not here. I am taking his place.",0.055869460105895996,0.05555601045489311,0.055578138679265976,0.05568641796708107,0.0555792860686779,0.7217307090759277
1052,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925975188612938,0.013910774141550064,0.013921039178967476,0.013993095606565475,0.9302918910980225,0.013957173563539982
1053,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.02094646915793419,0.02094792202115059,0.02086140401661396,0.020848579704761505,0.8953911662101746,0.021004438400268555
1054,"No, he is not here. I am taking his place.",0.05584725737571716,0.055556006729602814,0.05557810887694359,0.05568617954850197,0.055579252541065216,0.7217532396316528
1055,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158470720052719,0.015170901082456112,0.015203908085823059,0.01533514354377985,0.9239181876182556,0.0152133759111166
1056,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164946481585503,0.011135074310004711,0.01112825982272625,0.011176693253219128,0.011154149658977985,0.9442408680915833
1057,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.01290448009967804,0.012951357290148735,0.012842312455177307,0.9355625510215759,0.01288087572902441,0.01285841129720211
1058,"No, he is not here. I am taking his place.",0.055860456079244614,0.055556006729602814,0.05557812377810478,0.05568632483482361,0.05557927116751671,0.7217397689819336
1059,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558256328105927,0.018530232831835747,0.9072145223617554,0.01856289803981781,0.018554091453552246,0.018579965457320213
1060,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.018533699214458466,0.018596140667796135,0.018526753410696983,0.9070515036582947,0.018754998221993446,0.018536929041147232
1061,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214425444603,0.016691891476511955,0.016701512038707733,0.016693584620952606,0.016690824180841446
1062,It won't take long.,0.041843611747026443,0.04167770966887474,0.04178117960691452,0.4868425130844116,0.042013127356767654,0.34584182500839233
1063,It won't take long.,0.04184446856379509,0.04167776554822922,0.04178183525800705,0.4902399182319641,0.04201379418373108,0.34244221448898315
1064,Why does it have to be in private? We don't have a ton of time. ,0.04172075539827347,0.041746869683265686,0.7899720072746277,0.04198557510972023,0.04222796484827995,0.04234680160880089
1065,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925977982580662,0.013910776004195213,0.0139210419729352,0.013993156142532825,0.9302918910980225,0.013957176357507706
1066,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275581687688828,0.9535741209983826,0.009287827648222446,0.009271511808037758,0.00930734258145094,0.009283594787120819
1067,He is busy today,0.05556182563304901,0.05555573105812073,0.05577094107866287,0.05565071851015091,0.05556247755885124,0.7218983173370361
1068,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.01676405966281891,0.9164509177207947,0.01669417880475521,0.016705604270100594,0.01670243591070175,0.016682812944054604
1069,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008394510485231876,0.008344076573848724,0.008362306281924248,0.008367418311536312,0.9581747055053711,0.008357045240700245
1070,The plan was to use one large aid station with American medics running it. How is this way better?,0.9303728342056274,0.014007114805281162,0.01391638908535242,0.013906089588999748,0.013898810371756554,0.013898742385208607
1071,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.020996488630771637,0.8956066966056824,0.020896287634968758,0.020833509042859077,0.02083350531756878,0.020833514630794525
1072,I’d rather not say.,0.721047580242157,0.05597542226314545,0.05555650219321251,0.05578520894050598,0.05570021644234657,0.055935088545084
1073,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214425444603,0.016691893339157104,0.016701465472579002,0.016693582758307457,0.016690826043486595
1074,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.02083948627114296,0.020848572254180908,0.02083439566195011,0.8957011699676514,0.020869173109531403,0.020907165482640266
1075,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.006973233539611101,0.9651836156845093,0.006951357237994671,0.006965868175029755,0.006958585698157549,0.006967315915971994
1076,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401896595954895,0.011967363767325878,0.011924241669476032,0.011968794278800488,0.011996827088296413,0.011953111737966537
1077,"No, he is not here. I am taking his place.",0.05584712699055672,0.055556003004312515,0.05557810142636299,0.05568619817495346,0.05557924881577492,0.7217533588409424
1078,It won't take long.,0.04184327274560928,0.04167769104242325,0.041780952364206314,0.48576050996780396,0.042008787393569946,0.34692880511283875
1079,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401907920837402,0.011967361904680729,0.011924240738153458,0.011968792416155338,0.011995760723948479,0.011953109875321388
1080,"I'd really prefer just to wait until the brief, if that is ok.",0.02825825661420822,0.027825631201267242,0.8602693676948547,0.027850976213812828,0.02799859642982483,0.027797190472483635
1081,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925977982580662,0.013910775072872639,0.0139210419729352,0.013995109125971794,0.9302899241447449,0.01395717915147543
1082,Can you explain to me why we are setting up two individual aid stations?,0.024162929505109787,0.02411293052136898,0.02394908480346203,0.8799963593482971,0.023819124326109886,0.023959564045071602
1083,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542736768722534,0.018532706424593925,0.01853969320654869,0.9071606993675232,0.018531331792473793,0.01869288645684719
1084,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.014003295451402664,0.013900619931519032,0.014021962881088257,0.9300070405006409,0.01407313160598278,0.013993908651173115
1085,He is busy today,0.05556182935833931,0.055555734783411026,0.05577036738395691,0.05565072223544121,0.05556248128414154,0.7218988537788391
1086,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401906132698059,0.011967363767325878,0.011924242600798607,0.011968795210123062,0.01199587807059288,0.011953111737966537
1087,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.010435317642986774,0.010452963411808014,0.010445601306855679,0.9477972984313965,0.010439595207571983,0.010429210029542446
1088,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008394353091716766,0.008344076573848724,0.008362305350601673,0.008367417380213737,0.9581747651100159,0.008357045240700245
1089,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.012904460541903973,0.012943110428750515,0.012842308729887009,0.9355708360671997,0.01288086362183094,0.012858403846621513
1090,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.01871972344815731,0.6655265092849731,0.018706219270825386,0.25982940196990967,0.018606677651405334,0.01861143670976162
1091,He is busy today,0.05556182935833931,0.055555734783411026,0.05577036738395691,0.05565072223544121,0.05556248128414154,0.7218988537788391
1092,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.014003266580402851,0.013900619931519032,0.014021921902894974,0.930020809173584,0.014059537090361118,0.0139938835054636
1093,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401878118515015,0.011967369355261326,0.011924243532121181,0.011968799866735935,0.011998658999800682,0.011953115463256836
1094,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542734906077385,0.018532702699303627,0.01853969134390354,0.9071609973907471,0.018531329929828644,0.01869254745543003
1095,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275581687688828,0.9535737633705139,0.009287828579545021,0.009271512739360332,0.009307674132287502,0.009283595718443394
1096,I’d rather not say.,0.7210524678230286,0.05597098544239998,0.05555650219321251,0.05578513815999031,0.05570017918944359,0.05593467876315117
1097,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02083914913237095,0.020841751247644424,0.8957974314689636,0.020840220153331757,0.020847078412771225,0.020834345370531082
1098,I don't have any questions right now.,0.04170459508895874,0.04184143990278244,0.04173530638217926,0.04186975955963135,0.7909797430038452,0.0418691411614418
1099,I’d rather not say.,0.7210515737533569,0.05597083643078804,0.05555650591850281,0.0557851605117321,0.05570019409060478,0.055935706943273544
1100,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008393797092139721,0.00834407564252615,0.008362305350601673,0.008367416448891163,0.9581753611564636,0.008357045240700245
1101,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779966592788696,0.027779553085565567,0.8609830141067505,0.02780097723007202,0.02780129387974739,0.027855224907398224
1102,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.006973470561206341,0.9651833772659302,0.0069513567723333836,0.006965875159949064,0.006958585232496262,0.006967318709939718
1103,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.016763858497142792,0.916451096534729,0.01669417880475521,0.016705604270100594,0.01670243591070175,0.016682812944054604
1104,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165348827839,0.01852588541805744,0.018581107258796692,0.018551424145698547,0.018542256206274033,0.9072777032852173
1105,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.018583590164780617,0.018551472574472427,0.01854225993156433,0.9072751402854919
1106,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.016764258965849876,0.9164506793022156,0.01669418066740036,0.016705606132745743,0.01670243963599205,0.016682812944054604
1107,"No, he is not here. I am taking his place.",0.055860187858343124,0.055556006729602814,0.05557812377810478,0.05568632483482361,0.05557927116751671,0.7217401266098022
1108,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.02094648964703083,0.02094794251024723,0.02086140774190426,0.020848581567406654,0.8953858613967896,0.021009672433137894
1109,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.023898446932435036,0.023839004337787628,0.023810602724552155,0.023813797160983086,0.8807145953178406,0.02392353117465973
1110,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.013930372893810272,0.01393893826752901,0.013949687592685223,0.0139565235003829,0.9302664995193481,0.013957956805825233
1111,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779962867498398,0.02777954936027527,0.8609897494316101,0.02780093625187874,0.027801265940070152,0.02784850262105465
1112,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.01392598170787096,0.013910778798162937,0.013921045698225498,0.01399738248437643,0.9302875995635986,0.013957185670733452
1113,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925980776548386,0.013910776935517788,0.013921043835580349,0.013995963148772717,0.9302890300750732,0.013957183808088303
1114,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01284701470285654,0.012861199676990509,0.012867791578173637,0.012912248261272907,0.632316529750824,0.31619521975517273
