,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
1301,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.013893536292016506,0.013894883915781975,0.8888509273529053,0.01389385387301445,0.013892139308154583,0.013890385627746582,0.013896642252802849,0.013889147900044918,0.013898495584726334
1302,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348009273409843,0.012347039766609669,0.012352832593023777,0.012349472381174564,0.012348843738436699,0.012348495423793793,0.012347632087767124,0.012348540127277374,0.9012091159820557
1303,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548171259462833,0.008547643199563026,0.9316146969795227,0.008548042736947536,0.00854868907481432,0.008548174053430557,0.008548715151846409,0.0085482532158494
1304,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.006945562548935413,0.944438636302948,0.006945125758647919,0.006944513414055109,0.0069449120201170444,0.006944792345166206,0.006946976762264967,0.006944566033780575,0.006944894324988127
1305,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409245707094669,0.007409428246319294,0.007409351412206888,0.007410833612084389,0.007409057579934597,0.9407208561897278,0.007408393081277609,0.007414308842271566,0.00740854674950242
1306,I’d rather not say.,0.03703721985220909,0.03703721985220909,0.03704260289669037,0.7036681771278381,0.03703778237104416,0.03703721985220909,0.03704080730676651,0.03705857694149017,0.03704039379954338
1307,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.8888723254203796,0.013890731148421764,0.013889831490814686,0.013890349306166172,0.013890177011489868,0.013890968635678291,0.013892040587961674,0.013890360482037067,0.013893204741179943
1308,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110927581787109,0.011113356798887253,0.011113525368273258,0.011113004758954048,0.01111199613660574,0.011114676482975483,0.01111326739192009,0.011114305816590786,0.011113080196082592
1309,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00855301134288311,0.9316027760505676,0.008549852296710014,0.00854865089058876,0.008548770099878311,0.008548726327717304,0.008551637642085552,0.008547930046916008,0.008548646233975887
1310,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103844106197357,0.010102680884301662,0.9191789031028748,0.010102148167788982,0.010101762600243092,0.010103031992912292,0.010103657841682434,0.010102281346917152,0.010101706720888615
1311,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937444373965263,0.00793819036334753,0.00793785136193037,0.00793897733092308,0.007937407121062279,0.007937917485833168,0.00793785136193037,0.9364968538284302,0.007937507703900337
1312,The plan was to use one large aid station with American medics running it. How is this way better?,0.009261740371584892,0.009264989756047726,0.009261107072234154,0.00926008727401495,0.009261407889425755,0.009260071441531181,0.9259099960327148,0.009259381331503391,0.009261204861104488
1313,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00694480212405324,0.006944688502699137,0.006945114582777023,0.9444345831871033,0.006949858274310827,0.006944885011762381,0.006945091299712658,0.0069451411254704,0.006945793982595205
1314,"I'd really prefer just to wait until the brief, if that is ok.",0.018523694947361946,0.01851922646164894,0.8518251180648804,0.01852179504930973,0.018518753349781036,0.018519200384616852,0.018518730998039246,0.01852024532854557,0.018533216789364815
1315,Can you explain to me why we are setting up two individual aid stations?,0.015877816826105118,0.015877975150942802,0.8729925751686096,0.015873542055487633,0.015874207019805908,0.015873989090323448,0.015878725796937943,0.01587333157658577,0.01587778702378273
1316,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552118204534054,0.008550204336643219,0.008554300293326378,0.00855090469121933,0.008550165221095085,0.008550518192350864,0.9315930008888245,0.00855010561645031,0.008548674173653126
1317,"Hello, sir. Have you eaten yet?",0.02222236804664135,0.02222236804664135,0.02222236804664135,0.02222360298037529,0.022223984822630882,0.022225016728043556,0.02222236804664135,0.8222097158432007,0.022228192538022995
1318,It won't take long.,0.027791546657681465,0.0277815293520689,0.02778014913201332,0.02778024412691593,0.7777284979820251,0.02778402529656887,0.027789093554019928,0.027782803401350975,0.02778209000825882
1319,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351855635643005,0.012348051182925701,0.01234755665063858,0.012345811352133751,0.9012123942375183,0.012349394150078297,0.012347402982413769,0.012347047217190266,0.012350520119071007
1320,Can I talk with you in private once questions are over?,0.027794649824500084,0.02778005227446556,0.02778068371117115,0.02778448723256588,0.027784034609794617,0.02777787484228611,0.02778129279613495,0.027778571471571922,0.7777383923530579
1321,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.013889793306589127,0.013906409032642841,0.01388899702578783,0.01388899702578783,0.8888612389564514,0.013891666196286678,0.013894910924136639,0.013889004476368427,0.01388899702578783
1322,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.8730010986328125,0.015876365825533867,0.015874022617936134,0.015875136479735374,0.015873661264777184,0.015874268487095833,0.0158742256462574,0.015874482691287994,0.015876686200499535
1323,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548878133296967,0.008548751473426819,0.008551960811018944,0.9316092729568481,0.0085474057123065,0.008548274636268616,0.008548778481781483,0.008549049496650696,0.008547650650143623
1324,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110929369926453,0.011113361455500126,0.011113525368273258,0.011113005690276623,0.011111997067928314,0.011114699766039848,0.011113268323242664,0.011114140972495079,0.011113082058727741
1325,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0185205340385437,0.018524015322327614,0.01852579228579998,0.018519645556807518,0.8518093228340149,0.01852191798388958,0.018521368503570557,0.018525784835219383,0.018531618639826775
1326,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351283803582191,0.012348049320280552,0.012347555719316006,0.012345810420811176,0.9012129306793213,0.012349391356110573,0.01234740111976862,0.012347044423222542,0.012350517325103283
1327,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.009262955747544765,0.00926110427826643,0.009263189509510994,0.009260188788175583,0.009260471910238266,0.9259063005447388,0.009263229556381702,0.009262357838451862,0.009260179474949837
1328,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103623382747173,0.010102679021656513,0.9191791415214539,0.010102148167788982,0.010101762600243092,0.01010302547365427,0.010103607550263405,0.010102281346917152,0.010101706720888615
1329,He is busy today,0.03704947233200073,0.03704126924276352,0.03704085201025009,0.037037141621112823,0.03706054389476776,0.037047889083623886,0.03703870251774788,0.037037141621112823,0.7036470174789429
1330,"I'd really prefer just to wait until the brief, if that is ok.",0.018523696810007095,0.01851922646164894,0.8518251776695251,0.01852179691195488,0.018518755212426186,0.018519202247262,0.018518732860684395,0.01852024719119072,0.018533123657107353
1331,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174179725348949,0.006174417212605476,0.006173769943416119,0.006174333393573761,0.006175394635647535,0.006174364127218723,0.006179289426654577,0.00617461372166872,0.9505996108055115
1332,Why does it have to be in private? We don't have a ton of time. ,0.027791541069746017,0.02778586745262146,0.02778308093547821,0.02778005599975586,0.027798280119895935,0.027789432555437088,0.02779480442404747,0.02777927741408348,0.7776976823806763
1333,I don't have any questions right now.,0.027786104008555412,0.027781663462519646,0.027791574597358704,0.027802668511867523,0.027803193777799606,0.02778344601392746,0.7776661515235901,0.02777991257607937,0.027805278077721596
1334,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550204336643219,0.008554456755518913,0.00855090469121933,0.008550165221095085,0.008550518192350864,0.9315928816795349,0.00855010561645031,0.008548674173653126
1335,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316146969795227,0.008548041805624962,0.008548693731427193,0.008548174053430557,0.008548716083168983,0.008548254147171974
1336,Can I talk with you in private once questions are over?,0.027794603258371353,0.02778005413711071,0.0277806855738163,0.02778448723256588,0.027784036472439766,0.02777787670493126,0.027781294658780098,0.02777857333421707,0.7777383923530579
1337,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409245707094669,0.007409428246319294,0.007409350946545601,0.007410833612084389,0.007409057579934597,0.940721333026886,0.007408393081277609,0.007413854356855154,0.00740854674950242
1338,Can you explain to me why we are setting up two individual aid stations?,0.015877816826105118,0.015877973288297653,0.8729926347732544,0.015873542055487633,0.01587420515716076,0.0158739872276783,0.015878742560744286,0.01587333157658577,0.01587778516113758
1339,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552118204534054,0.008550204336643219,0.008554479107260704,0.008550903759896755,0.008550165221095085,0.00855051726102829,0.9315928220748901,0.008550104685127735,0.008548674173653126
1340,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548879064619541,0.008548752404749393,0.008552136830985546,0.9316090941429138,0.008547406643629074,0.008548274636268616,0.008548778481781483,0.00854905042797327,0.008547651581466198
1341,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.011117605492472649,0.011116241104900837,0.011115984991192818,0.011113017797470093,0.011116566136479378,0.011111989617347717,0.011117019690573215,0.011111353524029255,0.9110802412033081
1342,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262184612452984,0.009260963648557663,0.009261762723326683,0.009260967373847961,0.009260768070816994,0.009262372739613056,0.9259082078933716,0.00926167145371437,0.009261062368750572
1343,"No, he is not here. I am taking his place.",0.03703970089554787,0.03703761473298073,0.03703818842768669,0.03704589232802391,0.7036731839179993,0.03703718259930611,0.03703814744949341,0.03705289959907532,0.03703718259930611
1344,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01852053590118885,0.018524017184972763,0.01852579414844513,0.018519647419452667,0.8518093824386597,0.01852191984653473,0.018521370366215706,0.018525786697864532,0.018531566485762596
1345,He is busy today,0.03704944998025894,0.03704126551747322,0.03704085201025009,0.037037141621112823,0.037057433277368546,0.03704787790775299,0.03703869879245758,0.037037141621112823,0.7036501169204712
1346,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548879064619541,0.008548752404749393,0.00855199433863163,0.9316092133522034,0.008547406643629074,0.008548274636268616,0.008548778481781483,0.00854905042797327,0.008547651581466198
1347,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548879064619541,0.008548752404749393,0.00855276733636856,0.9316084384918213,0.008547406643629074,0.00854827556759119,0.008548779413104057,0.00854905042797327,0.008547651581466198
1348,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409245707094669,0.007409428246319294,0.007409351412206888,0.007410833612084389,0.007409057579934597,0.9407210946083069,0.007408393081277609,0.0074140531942248344,0.00740854674950242
1349,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110929369926453,0.011113357730209827,0.011113524436950684,0.011113005690276623,0.011111997067928314,0.011114674620330334,0.01111326739192009,0.011114126071333885,0.011113081127405167
1350,Can you explain to me why we are setting up two individual aid stations?,0.015877816826105118,0.015877975150942802,0.8729925751686096,0.015873542055487633,0.015874207019805908,0.015873989090323448,0.015878716483712196,0.01587333157658577,0.01587778702378273
1351,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.012348027899861336,0.012349393218755722,0.9011967182159424,0.012350932694971561,0.012349894270300865,0.012346289120614529,0.012349920347332954,0.0123482346534729,0.01236062403768301
1352,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.006944802589714527,0.006944688968360424,0.006945115048438311,0.9444345235824585,0.006949972361326218,0.006944885477423668,0.006945091765373945,0.006945141591131687,0.006945794448256493
1353,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180656671524,0.006174418143928051,0.006173770409077406,0.006174334324896336,0.00617539556697011,0.006174365058541298,0.0061775194481015205,0.006174614652991295,0.9506013989448547
1354,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351703830063343,0.012348051182925701,0.01234755665063858,0.012345811352133751,0.9012125134468079,0.012349394150078297,0.012347402982413769,0.012347047217190266,0.012350520119071007
1355,I’d rather not say.,0.03703721985220909,0.03703721985220909,0.03704260289669037,0.7036679983139038,0.03703778237104416,0.03703721985220909,0.03704080730676651,0.03705872222781181,0.03704039752483368
1356,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.873001217842102,0.015876352787017822,0.015874020755290985,0.015875134617090225,0.015873659402132034,0.015874266624450684,0.01587422378361225,0.015874480828642845,0.01587664894759655
1357,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.013891911134123802,0.013894489966332912,0.8888649344444275,0.013889234513044357,0.013889608904719353,0.013894854113459587,0.013890341855585575,0.013891340233385563,0.013893304392695427
1358,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.009263124316930771,0.009261103346943855,0.009263209998607635,0.009260188788175583,0.009260470978915691,0.9259051084518433,0.009264211170375347,0.009262360632419586,0.009260178543627262
1359,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00926295854151249,0.00926110427826643,0.009263189509510994,0.009260188788175583,0.009260471910238266,0.9259063005447388,0.0092632370069623,0.009262357838451862,0.009260179474949837
1360,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180191010237,0.006174417212605476,0.006173769943416119,0.006174333859235048,0.006175395101308823,0.006174364592880011,0.0061776950024068356,0.00617461372166872,0.9506012201309204
1361,I’d rather not say.,0.03703721985220909,0.03703721985220909,0.03704260662198067,0.7036662101745605,0.03703778237104416,0.03703721985220909,0.03704081103205681,0.03706057369709015,0.03704039752483368
1362,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.011117604561150074,0.011116241104900837,0.011115984059870243,0.011113017797470093,0.011116129346191883,0.011111989617347717,0.011117019690573215,0.011111353524029255,0.9110807180404663
1363,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01235120091587305,0.012348049320280552,0.012347555719316006,0.012345810420811176,0.9012130498886108,0.012349391356110573,0.01234740111976862,0.012347044423222542,0.012350517325103283
1364,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519224599003792,0.8518387079238892,0.01851865090429783,0.01852535456418991,0.018519598990678787,0.018519628793001175,0.018518613651394844,0.018518613651394844
1365,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548878133296967,0.008548751473426819,0.008551950566470623,0.9316092729568481,0.0085474057123065,0.008548274636268616,0.008548778481781483,0.008549049496650696,0.008547650650143623
1366,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409245707094669,0.007409428246319294,0.007409351412206888,0.007410833612084389,0.007409057579934597,0.9407209753990173,0.007408393081277609,0.0074141258373856544,0.00740854674950242
1367,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.037045903503894806,0.7036712169647217,0.037037186324596405,0.03703815117478371,0.03705483302474022,0.037037186324596405
1368,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262184612452984,0.009260963648557663,0.009261765517294407,0.009260967373847961,0.009260768070816994,0.00926237739622593,0.9259082078933716,0.00926167145371437,0.009261063300073147
1369,I don't have any questions right now.,0.027790451422333717,0.0277846809476614,0.027799537405371666,0.2832448482513428,0.5222002267837524,0.02778770960867405,0.027812350541353226,0.02778172679245472,0.027798490598797798
1370,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110928773880005,0.011113354936242104,0.011113525368273258,0.011113004758954048,0.01111199613660574,0.011114704422652721,0.011113266460597515,0.011114154942333698,0.011113080196082592
1371,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.01852159947156906,0.018519224599003792,0.851837158203125,0.01851865090429783,0.018526848405599594,0.018519600853323936,0.018519630655646324,0.018518613651394844,0.018518613651394844
1372,"Hello, sir. Have you eaten yet?",0.0222223661839962,0.0222223661839962,0.0222223661839962,0.02222360111773014,0.022223982959985733,0.022225014865398407,0.0222223661839962,0.8222095370292664,0.022228360176086426
1373,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.873001217842102,0.01587633602321148,0.015874020755290985,0.015875134617090225,0.015873659402132034,0.015874266624450684,0.01587422378361225,0.015874480828642845,0.0158766508102417
1374,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348010204732418,0.012347040697932243,0.012352968566119671,0.012349474243819714,0.012348845601081848,0.012348497286438942,0.012347633950412273,0.012348541989922523,0.9012089967727661
1375,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.008553446270525455,0.9316023588180542,0.008549852296710014,0.00854865089058876,0.008548770099878311,0.008548727259039879,0.008551637642085552,0.008547930046916008,0.008548646233975887
1376,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110927581787109,0.011113355867564678,0.011113525368273258,0.011113004758954048,0.01111199613660574,0.01111482735723257,0.011113266460597515,0.011114119552075863,0.011113080196082592
1377,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548879064619541,0.008548752404749393,0.00855195987969637,0.9316092133522034,0.008547406643629074,0.008548274636268616,0.008548778481781483,0.00854905042797327,0.008547651581466198
1378,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.011117605492472649,0.011116240173578262,0.011115984059870243,0.011113016866147518,0.011116325855255127,0.011111988686025143,0.011117018759250641,0.011111351661384106,0.9110804200172424
1379,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.01852159947156906,0.018519224599003792,0.8518361449241638,0.01851865090429783,0.01852790080010891,0.018519598990678787,0.018519628793001175,0.018518613651394844,0.018518613651394844
1380,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.955539882183075,0.005556440446525812,0.005556941498070955,0.005556561518460512,0.005556326359510422,0.0055581871420145035,0.005559262819588184,0.005558554548770189,0.005557860713452101
1381,Can you explain to me why we are setting up two individual aid stations?,0.01587795652449131,0.015877988189458847,0.8729918003082275,0.015873543918132782,0.015874207019805908,0.015873989090323448,0.015879379585385323,0.01587333157658577,0.01587781496345997
1382,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.012348621152341366,0.012347348965704441,0.01234916690737009,0.012346692383289337,0.012346574105322361,0.9012133479118347,0.012353137135505676,0.012347189709544182,0.012347984127700329
1383,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110929369926453,0.011113356798887253,0.011113524436950684,0.011113005690276623,0.011111997067928314,0.011114632710814476,0.01111326739192009,0.011114189401268959,0.011113081127405167
1384,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.012348617427051067,0.012347347103059292,0.012349164113402367,0.012346691451966763,0.012346573173999786,0.9012153148651123,0.012351133860647678,0.012347186915576458,0.01234798226505518
1385,I don't have any questions right now.,0.027786104008555412,0.027781663462519646,0.027791574597358704,0.027802377939224243,0.02780318260192871,0.02778344601392746,0.777666449546814,0.02777991257607937,0.027805276215076447
1386,He is busy today,0.03704944998025894,0.03704126551747322,0.03704085201025009,0.037037141621112823,0.037057437002658844,0.03704787790775299,0.03703869879245758,0.037037141621112823,0.7036501169204712
1387,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110926985740662,0.011113357730209827,0.011113526299595833,0.011113004758954048,0.01111199613660574,0.011115004308521748,0.011113266460597515,0.01111412514001131,0.011113081127405167
1388,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.012348026968538761,0.012349392287433147,0.9011937379837036,0.012350933626294136,0.01234989520162344,0.012346288189291954,0.012349920347332954,0.012348233722150326,0.012363522313535213
1389,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01235129777342081,0.012348051182925701,0.01234755665063858,0.012345811352133751,0.9012129306793213,0.012349393218755722,0.012347402982413769,0.012347046285867691,0.012350519187748432
1390,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.008548659272491932,0.008548174053430557,0.008548715151846409,0.0085482532158494
1391,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.01852160133421421,0.018519224599003792,0.8518359661102295,0.01851865090429783,0.018528075888752937,0.018519600853323936,0.018519630655646324,0.018518613651394844,0.018518613651394844
1392,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.012348621152341366,0.012347348965704441,0.01234916690737009,0.012346692383289337,0.012346574105322361,0.9012134075164795,0.012353001162409782,0.012347189709544182,0.012347984127700329
1393,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548171259462833,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.008548669517040253,0.008548174053430557,0.008548720739781857,0.008548254147171974
1394,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0185205340385437,0.018524015322327614,0.01852579228579998,0.018519645556807518,0.8518093228340149,0.01852191798388958,0.018521368503570557,0.018525784835219383,0.018531611189246178
1395,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550204336643219,0.0085551543161273,0.00855090469121933,0.008550165221095085,0.008550518192350864,0.9315921664237976,0.00855010561645031,0.008548674173653126
1396,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.013891909271478653,0.013894333504140377,0.8888654112815857,0.013889233581721783,0.013889607973396778,0.01389454584568739,0.013890340924263,0.013891338370740414,0.013893301598727703
1397,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519224599003792,0.8518378138542175,0.01851865090429783,0.01852625049650669,0.018519598990678787,0.018519630655646324,0.018518613651394844,0.018518613651394844
1398,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180656671524,0.006174418143928051,0.006173770409077406,0.006174334324896336,0.00617539556697011,0.006174365524202585,0.006177637726068497,0.006174614652991295,0.9506012797355652
1399,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.013889792375266552,0.013902627862989902,0.01388899702578783,0.01388899702578783,0.8888649940490723,0.013891665264964104,0.013894908130168915,0.013889004476368427,0.01388899702578783
1400,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519222736358643,0.8518359661102295,0.01851864904165268,0.018528107553720474,0.018519597128033638,0.018519626930356026,0.018518611788749695,0.018518611788749695
1401,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348010204732418,0.012347040697932243,0.012352745980024338,0.012349474243819714,0.012348844669759274,0.012348497286438942,0.012347633950412273,0.012348541058599949,0.9012092351913452
1402,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.004630554001778364,0.9629549384117126,0.004630319308489561,0.004630520474165678,0.00463080545887351,0.004631429444998503,0.004630727227777243,0.004630476702004671,0.00463027274236083
1403,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01852053590118885,0.018524019047617912,0.018525799736380577,0.018519645556807518,0.851804792881012,0.01852191984653473,0.018521370366215706,0.01852579228579998,0.018536146730184555
1404,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103626176714897,0.010102679021656513,0.9191792011260986,0.010102147236466408,0.010101762600243092,0.010103024542331696,0.010103607550263405,0.010102280415594578,0.01010170578956604
1405,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351350858807564,0.012348051182925701,0.01234755665063858,0.012345811352133751,0.9012129306793213,0.012349393218755722,0.012347402982413769,0.012347046285867691,0.012350519187748432
1406,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548878133296967,0.008548751473426819,0.008551952429115772,0.9316092729568481,0.0085474057123065,0.008548274636268616,0.008548778481781483,0.008549049496650696,0.008547650650143623
1407,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262191131711006,0.009260963648557663,0.009261763654649258,0.009260967373847961,0.009260768070816994,0.009262392297387123,0.9259082078933716,0.00926167145371437,0.009261063300073147
1408,Can I talk with you in private once questions are over?,0.027794810011982918,0.02778005413711071,0.0277806855738163,0.02778448909521103,0.027784036472439766,0.02777787670493126,0.027781294658780098,0.02777857333421707,0.7777382135391235
1409,The plan was to use one large aid station with American medics running it. How is this way better?,0.009261742234230042,0.009265613742172718,0.009261108003556728,0.009260088205337524,0.00926140882074833,0.009260072372853756,0.9259093999862671,0.009259382262825966,0.009261205792427063
1410,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00926295481622219,0.00926110241562128,0.009263187646865845,0.009260186925530434,0.009260470047593117,0.9259063005447388,0.009263228625059128,0.009262356907129288,0.009260177612304688
1411,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00694480212405324,0.006944688502699137,0.006945114582777023,0.9444347023963928,0.006949781905859709,0.006944885011762381,0.006945091299712658,0.0069451411254704,0.006945793982595205
1412,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.00854866299778223,0.008548174053430557,0.008548716083168983,0.0085482532158494
1413,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.00854866486042738,0.008548174053430557,0.008548717014491558,0.0085482532158494
1414,Can I talk with you in private once questions are over?,0.02779473550617695,0.02778005227446556,0.02778068371117115,0.02778448723256588,0.027784034609794617,0.02777787484228611,0.02778129279613495,0.027778571471571922,0.7777382731437683
1415,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.009262965992093086,0.009261103346943855,0.00926318857818842,0.009260187856853008,0.009260470978915691,0.9259063005447388,0.009263215586543083,0.009262356907129288,0.009260178543627262
1416,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.911092221736908,0.011113360524177551,0.011113530956208706,0.011113005690276623,0.011111997999250889,0.011115342378616333,0.01111326739192009,0.011114204302430153,0.011113082058727741
